user_id,event_date,event_type,event_count
2273,2025-05-27,view_product,1
2273,2025-07-29,view_product,1
2273,2025-08-14,app_open,1
2273,2025-08-18,app_open,1
2273,2025-12-23,purchase,1
2274,2025-01-14,purchase,1
2274,2025-02-20,add_to_cart,1
2274,2025-04-02,view_product,1
2274,2025-04-21,app_open,1
2274,2025-05-13,app_open,1
2274,2025-05-26,app_open,1
2274,2025-06-06,view_product,1
2274,2025-06-18,purchase,1
2274,2025-06-25,add_to_cart,1
2274,2025-09-14,app_open,1
2274,2025-10-11,app_open,1
2274,2025-10-16,add_to_cart,1
2274,2025-11-27,purchase,1
2275,2025-01-29,app_open,1
2275,2025-02-20,view_product,1
2275,2025-04-03,add_to_cart,1
2275,2025-04-10,app_open,1
2275,2025-04-25,app_open,1
2275,2025-04-29,app_open,1
2275,2025-07-07,view_product,1
2275,2025-11-28,view_product,1
2275,2025-12-05,view_product,1
2275,2025-12-24,view_product,1
2276,2025-03-03,view_product,1
2276,2025-03-17,add_to_cart,1
2276,2025-03-19,app_open,1
2276,2025-04-01,app_open,1
2276,2025-08-18,view_product,1
2276,2025-09-29,app_open,1
2276,2025-10-19,add_to_cart,1
2276,2025-12-03,view_product,1
2276,2025-12-18,app_open,1
2277,2025-01-02,app_open,1
2277,2025-01-07,view_product,1
2277,2025-03-12,app_open,1
2277,2025-03-28,view_product,1
2277,2025-04-13,view_product,1
2277,2025-05-19,app_open,1
2277,2025-06-27,app_open,1
2277,2025-08-11,add_to_cart,1
2277,2025-08-23,add_to_cart,1
2277,2025-10-14,app_open,1
2277,2025-12-17,add_to_cart,1
2278,2025-01-01,add_to_cart,1
2278,2025-04-22,app_open,1
2278,2025-05-24,app_open,1
2278,2025-05-29,app_open,1
2278,2025-07-20,app_open,1
2278,2025-07-28,add_to_cart,1
2278,2025-08-26,add_to_cart,1
2278,2025-09-16,app_open,1
2278,2025-10-03,app_open,1
2278,2025-10-15,view_product,1
2278,2025-12-13,add_to_cart,1
2278,2025-12-16,app_open,1
2278,2025-12-20,view_product,1
2279,2025-02-23,app_open,1
2279,2025-04-19,add_to_cart,1
2279,2025-05-10,app_open,1
2279,2025-06-21,app_open,1
2279,2025-07-06,app_open,1
2279,2025-07-21,add_to_cart,1
2279,2025-08-30,app_open,1
2279,2025-09-22,app_open,1
2279,2025-09-29,purchase,1
2279,2025-10-19,view_product,1
2279,2025-10-21,add_to_cart,1
2279,2025-12-30,app_open,1
2280,2025-01-21,view_product,1
2280,2025-01-28,app_open,1
2280,2025-03-01,add_to_cart,1
2280,2025-03-18,app_open,1
2280,2025-06-22,view_product,1
2280,2025-07-07,app_open,1
2280,2025-08-14,view_product,1
2280,2025-08-27,purchase,1
2280,2025-10-23,add_to_cart,1
2280,2025-11-16,app_open,1
2280,2025-12-19,app_open,1
2280,2025-12-20,app_open,1
2281,2025-03-05,app_open,1
2281,2025-04-23,add_to_cart,1
2281,2025-05-23,view_product,1
2281,2025-06-11,add_to_cart,1
2281,2025-06-26,app_open,1
2281,2025-07-24,add_to_cart,1
2281,2025-07-30,app_open,1
2281,2025-08-31,add_to_cart,1
2281,2025-10-02,add_to_cart,1
2281,2025-10-13,view_product,1
2281,2025-11-04,purchase,1
2281,2025-12-14,app_open,1
2282,2025-02-12,view_product,1
2282,2025-02-16,purchase,1
2282,2025-02-16,view_product,1
2282,2025-06-14,app_open,1
2282,2025-07-05,add_to_cart,1
2282,2025-08-24,add_to_cart,1
2282,2025-09-24,purchase,1
2283,2025-03-29,app_open,1
2283,2025-08-12,add_to_cart,1
2283,2025-09-13,purchase,1
2283,2025-11-22,app_open,1
2283,2025-12-27,view_product,1
2284,2025-03-02,view_product,1
2284,2025-03-09,app_open,1
2284,2025-05-06,app_open,1
2284,2025-05-11,app_open,1
2284,2025-05-18,app_open,1
2284,2025-06-25,app_open,1
2284,2025-11-14,view_product,1
2284,2025-12-13,view_product,1
2285,2025-04-01,add_to_cart,1
2285,2025-04-03,add_to_cart,1
2285,2025-05-25,app_open,1
2285,2025-07-09,app_open,1
2285,2025-08-06,view_product,1
2285,2025-09-01,add_to_cart,1
2285,2025-10-08,view_product,1
2285,2025-11-19,app_open,1
2285,2025-11-23,add_to_cart,1
2285,2025-11-26,view_product,1
2285,2025-12-12,view_product,1
2285,2025-12-25,add_to_cart,1
2286,2025-01-10,app_open,1
2286,2025-02-06,add_to_cart,1
2286,2025-02-09,app_open,1
2286,2025-07-22,view_product,1
2286,2025-08-14,app_open,1
2286,2025-08-25,add_to_cart,1
2286,2025-09-15,add_to_cart,1
2286,2025-09-17,app_open,1
2287,2025-01-17,app_open,1
2287,2025-01-19,view_product,1
2287,2025-01-24,app_open,1
2287,2025-03-14,view_product,1
2287,2025-04-16,app_open,1
2287,2025-05-25,purchase,1
2287,2025-05-28,add_to_cart,1
2287,2025-06-07,view_product,1
2287,2025-06-22,app_open,1
2287,2025-08-09,add_to_cart,1
2287,2025-08-12,app_open,1
2287,2025-08-15,view_product,1
2287,2025-11-07,view_product,1
2288,2025-01-17,app_open,1
2288,2025-03-30,add_to_cart,1
2288,2025-06-19,app_open,1
2288,2025-07-03,app_open,1
2288,2025-07-18,app_open,1
2288,2025-07-22,view_product,1
2288,2025-07-26,purchase,1
2288,2025-07-28,view_product,1
2288,2025-09-04,add_to_cart,1
2288,2025-10-02,app_open,1
2288,2025-12-13,view_product,1
2289,2025-03-25,add_to_cart,1
2289,2025-04-20,app_open,1
2289,2025-05-17,app_open,1
2289,2025-06-16,add_to_cart,1
2289,2025-07-15,view_product,1
2289,2025-08-24,app_open,1
2289,2025-10-07,app_open,1
2289,2025-11-01,app_open,1
2289,2025-11-16,view_product,1
2289,2025-12-02,add_to_cart,1
2289,2025-12-17,app_open,1
2289,2025-12-28,add_to_cart,1
2290,2025-02-22,add_to_cart,1
2290,2025-05-29,view_product,1
2290,2025-06-12,view_product,1
2290,2025-06-25,add_to_cart,1
2290,2025-09-08,app_open,1
2290,2025-09-28,app_open,1
2291,2025-01-01,app_open,1
2291,2025-01-19,add_to_cart,1
2291,2025-02-10,view_product,1
2291,2025-02-16,add_to_cart,1
2291,2025-02-18,app_open,1
2291,2025-03-24,app_open,1
2291,2025-03-28,view_product,1
2291,2025-05-21,app_open,1
2291,2025-06-14,purchase,1
2291,2025-06-27,add_to_cart,1
2291,2025-06-30,app_open,1
2291,2025-07-19,purchase,1
2291,2025-07-31,purchase,1
2291,2025-08-09,purchase,1
2291,2025-09-27,view_product,1
2291,2025-09-30,view_product,1
2291,2025-10-10,app_open,1
2291,2025-10-16,add_to_cart,1
2291,2025-10-20,add_to_cart,1
2291,2025-11-06,add_to_cart,1
2291,2025-12-10,add_to_cart,1
2291,2025-12-27,add_to_cart,1
2292,2025-01-29,app_open,1
2292,2025-01-30,purchase,1
2292,2025-07-03,view_product,1
2292,2025-08-11,add_to_cart,1
2292,2025-08-14,view_product,1
2292,2025-08-25,app_open,1
2292,2025-11-25,app_open,1
2292,2025-12-02,view_product,1
2292,2025-12-29,purchase,1
2293,2025-01-19,view_product,1
2293,2025-02-08,app_open,1
2293,2025-06-25,add_to_cart,1
2293,2025-10-05,add_to_cart,1
2293,2025-10-13,app_open,1
2293,2025-10-13,view_product,1
2293,2025-10-16,view_product,1
2293,2025-11-05,view_product,1
2293,2025-12-25,view_product,1
2293,2025-12-27,app_open,1
2294,2025-02-20,add_to_cart,1
2294,2025-02-20,app_open,1
2294,2025-03-11,app_open,1
2294,2025-04-10,add_to_cart,1
2294,2025-05-05,view_product,1
2294,2025-06-15,add_to_cart,1
2294,2025-07-07,add_to_cart,1
2294,2025-07-11,view_product,1
2294,2025-07-13,app_open,1
2294,2025-08-19,purchase,1
2294,2025-08-28,app_open,1
2294,2025-08-30,app_open,1
2294,2025-09-04,purchase,1
2294,2025-10-12,view_product,1
2294,2025-11-05,app_open,1
2294,2025-11-18,purchase,1
2294,2025-12-08,add_to_cart,1
2295,2025-02-14,app_open,1
2295,2025-06-20,app_open,1
2295,2025-06-28,app_open,1
2295,2025-06-29,view_product,1
2295,2025-07-06,app_open,1
2295,2025-07-20,app_open,1
2295,2025-07-30,app_open,1
2295,2025-09-02,app_open,1
2295,2025-10-06,app_open,1
2295,2025-10-07,add_to_cart,1
2295,2025-11-13,app_open,1
2295,2025-11-26,app_open,1
2296,2025-01-04,add_to_cart,1
2296,2025-01-09,app_open,1
2296,2025-01-11,add_to_cart,1
2296,2025-01-18,app_open,1
2296,2025-03-05,app_open,1
2296,2025-03-12,app_open,1
2296,2025-09-02,app_open,1
2296,2025-09-10,app_open,1
2296,2025-09-18,add_to_cart,1
2296,2025-09-27,app_open,1
2297,2025-04-13,add_to_cart,1
2297,2025-04-23,app_open,1
2297,2025-05-27,add_to_cart,1
2297,2025-06-05,app_open,1
2297,2025-06-17,app_open,1
2297,2025-08-03,view_product,1
2297,2025-08-08,add_to_cart,1
2297,2025-08-28,purchase,1
2297,2025-09-05,view_product,1
2297,2025-10-27,view_product,1
2297,2025-12-14,view_product,1
2298,2025-01-20,add_to_cart,1
2298,2025-03-17,view_product,1
2298,2025-03-28,app_open,1
2298,2025-04-07,add_to_cart,1
2298,2025-06-08,app_open,1
2298,2025-07-02,app_open,1
2298,2025-07-06,view_product,1
2298,2025-08-15,add_to_cart,1
2298,2025-08-23,purchase,1
2298,2025-08-24,purchase,1
2298,2025-08-28,view_product,1
2298,2025-09-28,view_product,1
2298,2025-12-03,app_open,1
2298,2025-12-12,purchase,1
2299,2025-01-18,view_product,1
2299,2025-01-28,view_product,1
2299,2025-02-17,view_product,1
2299,2025-03-27,add_to_cart,1
2299,2025-04-10,app_open,1
2299,2025-06-05,add_to_cart,1
2299,2025-07-17,view_product,1
2299,2025-08-02,add_to_cart,1
2299,2025-09-07,app_open,1
2299,2025-11-20,add_to_cart,1
2299,2025-12-29,view_product,1
2300,2025-01-15,view_product,1
2300,2025-03-07,app_open,1
2300,2025-03-22,view_product,1
2300,2025-03-28,add_to_cart,1
2300,2025-04-11,app_open,1
2300,2025-05-10,view_product,1
2300,2025-09-25,view_product,1
2300,2025-11-21,purchase,1
2300,2025-11-26,view_product,1
2300,2025-12-03,purchase,1
2301,2025-01-19,view_product,1
2301,2025-03-08,add_to_cart,1
2301,2025-03-11,view_product,1
2301,2025-03-13,view_product,1
2301,2025-03-19,view_product,1
2301,2025-06-08,view_product,1
2301,2025-06-28,purchase,1
2301,2025-07-28,add_to_cart,1
2301,2025-08-01,add_to_cart,1
2301,2025-08-17,view_product,1
2301,2025-10-05,add_to_cart,1
2301,2025-10-29,app_open,1
2301,2025-11-13,purchase,1
2301,2025-12-06,view_product,1
2302,2025-01-05,app_open,1
2302,2025-01-14,add_to_cart,1
2302,2025-01-30,purchase,1
2302,2025-03-20,app_open,1
2302,2025-05-27,view_product,1
2302,2025-06-06,add_to_cart,1
2302,2025-06-11,add_to_cart,1
2302,2025-06-14,add_to_cart,1
2302,2025-07-02,view_product,1
2302,2025-07-08,view_product,1
2303,2025-02-14,view_product,1
2303,2025-03-27,view_product,1
2303,2025-03-29,add_to_cart,1
2303,2025-04-04,app_open,1
2303,2025-06-07,app_open,1
2303,2025-07-07,add_to_cart,1
2303,2025-07-29,view_product,1
2303,2025-08-21,app_open,1
2303,2025-09-19,view_product,1
2303,2025-09-22,app_open,1
2303,2025-09-29,add_to_cart,1
2303,2025-10-14,app_open,1
2303,2025-11-06,app_open,1
2303,2025-11-14,add_to_cart,1
2304,2025-02-22,app_open,1
2304,2025-03-27,app_open,1
2304,2025-03-27,view_product,1
2304,2025-10-07,view_product,1
2304,2025-10-18,app_open,1
2304,2025-11-18,add_to_cart,1
2304,2025-12-02,add_to_cart,1
2305,2025-01-11,purchase,1
2305,2025-02-02,view_product,1
2305,2025-02-05,add_to_cart,1
2305,2025-02-09,purchase,1
2305,2025-02-11,app_open,1
2305,2025-05-11,view_product,1
2305,2025-05-30,purchase,1
2305,2025-09-02,add_to_cart,1
2305,2025-09-02,app_open,1
2305,2025-09-13,add_to_cart,1
2305,2025-09-25,view_product,1
2306,2025-01-05,view_product,1
2306,2025-04-14,view_product,1
2306,2025-04-29,app_open,1
2306,2025-05-21,view_product,1
2306,2025-07-04,view_product,1
2306,2025-07-08,add_to_cart,1
2306,2025-08-04,view_product,1
2306,2025-09-05,add_to_cart,1
2306,2025-10-22,app_open,1
2306,2025-12-15,app_open,1
2306,2025-12-26,view_product,1
2306,2025-12-29,add_to_cart,1
2307,2025-01-05,app_open,1
2307,2025-01-11,add_to_cart,1
2307,2025-01-14,add_to_cart,1
2307,2025-02-01,view_product,1
2307,2025-02-08,add_to_cart,1
2307,2025-02-20,view_product,1
2307,2025-06-30,purchase,1
2307,2025-08-23,app_open,1
2307,2025-10-10,app_open,1
2307,2025-10-12,view_product,1
2307,2025-11-08,view_product,1
2307,2025-11-27,purchase,1
2308,2025-01-07,add_to_cart,1
2308,2025-01-16,view_product,1
2308,2025-02-20,app_open,1
2308,2025-03-03,view_product,1
2308,2025-03-30,add_to_cart,1
2308,2025-04-14,app_open,1
2308,2025-05-22,app_open,1
2308,2025-05-25,view_product,1
2308,2025-07-13,app_open,1
2308,2025-07-16,purchase,1
2308,2025-07-31,add_to_cart,1
2308,2025-09-25,add_to_cart,1
2308,2025-10-19,app_open,1
2309,2025-03-10,add_to_cart,1
2309,2025-05-13,add_to_cart,1
2309,2025-05-21,view_product,1
2309,2025-07-03,app_open,1
2309,2025-09-08,add_to_cart,1
2309,2025-10-16,purchase,1
2309,2025-11-11,view_product,1
2309,2025-11-20,view_product,1
2309,2025-12-14,app_open,1
2310,2025-01-16,app_open,1
2310,2025-03-17,view_product,1
2310,2025-06-08,view_product,1
2310,2025-06-28,app_open,1
2310,2025-07-05,purchase,1
2310,2025-08-22,app_open,1
2310,2025-11-05,view_product,1
2310,2025-11-20,app_open,1
2311,2025-02-19,view_product,1
2311,2025-03-06,add_to_cart,1
2311,2025-03-29,purchase,1
2311,2025-04-23,add_to_cart,1
2311,2025-04-30,app_open,1
2311,2025-06-19,app_open,1
2311,2025-07-17,add_to_cart,1
2311,2025-09-01,add_to_cart,1
2311,2025-09-17,add_to_cart,1
2311,2025-10-04,app_open,1
2311,2025-10-23,app_open,1
2311,2025-11-14,view_product,1
2311,2025-11-17,view_product,1
2312,2025-01-19,purchase,1
2312,2025-01-28,purchase,1
2312,2025-03-27,add_to_cart,1
2312,2025-03-27,view_product,1
2312,2025-06-25,purchase,1
2312,2025-07-17,app_open,1
2312,2025-09-20,purchase,1
2312,2025-09-21,add_to_cart,1
2312,2025-10-15,view_product,1
2313,2025-01-21,view_product,1
2313,2025-01-22,add_to_cart,1
2313,2025-02-02,app_open,1
2313,2025-02-12,add_to_cart,1
2313,2025-02-26,view_product,1
2313,2025-03-14,view_product,1
2313,2025-04-21,view_product,1
2313,2025-06-22,view_product,1
2314,2025-01-24,app_open,1
2314,2025-02-21,view_product,1
2314,2025-03-22,view_product,1
2314,2025-04-05,app_open,1
2314,2025-07-27,purchase,1
2314,2025-08-11,app_open,1
2314,2025-08-18,app_open,1
2314,2025-09-20,app_open,1
2314,2025-10-21,view_product,1
2314,2025-11-28,view_product,1
2314,2025-12-05,view_product,1
2314,2025-12-15,add_to_cart,1
2315,2025-01-11,view_product,1
2315,2025-02-15,purchase,1
2315,2025-04-08,add_to_cart,1
2315,2025-04-14,app_open,1
2315,2025-04-21,app_open,1
2315,2025-04-30,add_to_cart,1
2315,2025-06-02,add_to_cart,1
2315,2025-07-19,app_open,1
2315,2025-07-20,purchase,1
2315,2025-08-05,view_product,1
2315,2025-08-08,view_product,1
2315,2025-09-24,app_open,1
2315,2025-10-28,app_open,1
2316,2025-04-06,app_open,1
2316,2025-05-27,app_open,1
2316,2025-07-11,app_open,1
2316,2025-07-22,app_open,1
2316,2025-07-31,view_product,1
2316,2025-08-06,purchase,1
2316,2025-08-12,app_open,1
2316,2025-08-24,app_open,1
2316,2025-10-04,add_to_cart,1
2316,2025-11-21,add_to_cart,1
2317,2025-02-08,app_open,1
2317,2025-02-26,app_open,1
2317,2025-03-09,view_product,1
2317,2025-03-17,add_to_cart,1
2317,2025-04-14,app_open,1
2317,2025-05-04,purchase,1
2317,2025-07-15,add_to_cart,1
2317,2025-10-16,add_to_cart,1
2317,2025-11-20,add_to_cart,1
2318,2025-01-05,app_open,1
2318,2025-02-10,app_open,1
2318,2025-02-24,view_product,1
2318,2025-02-25,view_product,1
2318,2025-04-19,view_product,1
2318,2025-08-17,app_open,1
2318,2025-09-03,view_product,1
2318,2025-12-02,view_product,1
2319,2025-03-28,purchase,1
2319,2025-05-04,view_product,1
2319,2025-05-05,app_open,1
2319,2025-05-14,view_product,1
2319,2025-06-26,add_to_cart,1
2319,2025-08-12,app_open,1
2319,2025-08-23,view_product,1
2319,2025-09-06,view_product,1
2319,2025-10-16,add_to_cart,1
2320,2025-03-14,add_to_cart,1
2320,2025-03-18,app_open,1
2320,2025-04-10,view_product,1
2320,2025-05-14,add_to_cart,1
2320,2025-08-05,app_open,1
2320,2025-10-06,app_open,1
2320,2025-10-17,app_open,1
2320,2025-12-09,purchase,1
2320,2025-12-09,view_product,1
2321,2025-03-09,add_to_cart,1
2321,2025-04-11,view_product,1
2321,2025-06-08,app_open,1
2321,2025-06-13,app_open,1
2321,2025-06-30,app_open,1
2321,2025-07-13,app_open,1
2321,2025-09-21,app_open,1
2321,2025-10-21,app_open,1
2322,2025-02-18,add_to_cart,1
2322,2025-03-01,view_product,1
2322,2025-04-20,view_product,1
2322,2025-05-31,app_open,1
2322,2025-06-15,view_product,1
2322,2025-06-18,view_product,1
2322,2025-07-30,add_to_cart,1
2322,2025-08-27,app_open,1
2322,2025-09-30,app_open,1
2322,2025-10-28,app_open,1
2322,2025-11-11,view_product,1
2322,2025-12-15,app_open,1
2322,2025-12-21,view_product,1
2322,2025-12-23,add_to_cart,1
2323,2025-02-09,purchase,1
2323,2025-02-11,view_product,1
2323,2025-08-12,add_to_cart,1
2323,2025-10-13,view_product,1
2323,2025-10-15,view_product,1
2323,2025-12-01,app_open,1
2323,2025-12-03,app_open,1
2323,2025-12-15,view_product,1
2324,2025-01-13,view_product,1
2324,2025-01-14,view_product,1
2324,2025-03-08,add_to_cart,1
2324,2025-03-16,app_open,1
2324,2025-05-15,add_to_cart,1
2324,2025-05-31,add_to_cart,1
2324,2025-06-05,app_open,1
2324,2025-06-13,view_product,1
2324,2025-09-12,app_open,1
2324,2025-10-09,app_open,1
2325,2025-01-11,app_open,1
2325,2025-01-21,app_open,1
2325,2025-02-01,app_open,1
2325,2025-04-06,app_open,1
2325,2025-04-09,view_product,1
2325,2025-05-14,view_product,1
2325,2025-05-31,app_open,1
2325,2025-06-21,add_to_cart,1
2325,2025-08-12,app_open,1
2325,2025-08-24,purchase,1
2325,2025-09-10,add_to_cart,1
2325,2025-11-21,app_open,1
2325,2025-12-01,app_open,1
2326,2025-01-03,view_product,1
2326,2025-01-12,view_product,1
2326,2025-02-23,app_open,1
2326,2025-06-18,view_product,1
2326,2025-06-20,app_open,1
2326,2025-07-06,app_open,1
2326,2025-08-25,app_open,1
2326,2025-08-30,app_open,1
2326,2025-10-21,app_open,1
2326,2025-11-20,view_product,1
2327,2025-02-28,add_to_cart,1
2327,2025-03-21,app_open,1
2327,2025-03-25,app_open,1
2327,2025-04-02,view_product,1
2327,2025-06-01,app_open,1
2327,2025-06-06,add_to_cart,1
2327,2025-06-19,app_open,1
2327,2025-06-24,purchase,1
2327,2025-06-24,view_product,1
2327,2025-09-13,app_open,1
2327,2025-10-18,view_product,1
2327,2025-12-07,view_product,1
2327,2025-12-27,app_open,1
2328,2025-05-08,app_open,1
2328,2025-07-27,view_product,1
2328,2025-10-03,view_product,1
2328,2025-12-08,add_to_cart,1
2328,2025-12-14,app_open,1
2328,2025-12-15,app_open,1
2328,2025-12-21,view_product,1
2328,2025-12-29,add_to_cart,1
2329,2025-07-01,app_open,1
2329,2025-08-06,add_to_cart,1
2329,2025-08-13,app_open,1
2329,2025-09-16,app_open,1
2329,2025-10-29,app_open,1
2329,2025-11-05,view_product,1
2329,2025-12-05,view_product,1
2330,2025-01-18,view_product,1
2330,2025-02-06,add_to_cart,1
2330,2025-03-24,view_product,1
2330,2025-03-30,app_open,1
2331,2025-01-05,app_open,1
2331,2025-02-09,purchase,1
2331,2025-03-17,view_product,1
2331,2025-05-08,app_open,1
2331,2025-06-10,view_product,1
2331,2025-09-01,app_open,1
2331,2025-10-26,app_open,1
2331,2025-11-25,view_product,1
2331,2025-12-31,app_open,1
2332,2025-01-22,view_product,1
2332,2025-03-22,view_product,1
2332,2025-03-30,app_open,1
2332,2025-09-12,app_open,1
2332,2025-09-16,app_open,1
2332,2025-12-15,app_open,1
2332,2025-12-19,view_product,1
2333,2025-01-13,app_open,1
2333,2025-01-19,purchase,1
2333,2025-03-17,app_open,1
2333,2025-05-04,add_to_cart,1
2333,2025-08-05,app_open,1
2333,2025-12-18,app_open,1
2334,2025-01-04,view_product,1
2334,2025-01-07,app_open,1
2334,2025-03-06,app_open,1
2334,2025-03-15,app_open,1
2334,2025-05-01,view_product,1
2334,2025-05-08,app_open,1
2334,2025-05-16,app_open,1
2334,2025-09-02,view_product,1
2334,2025-09-03,app_open,1
2334,2025-10-19,view_product,1
2335,2025-02-22,view_product,1
2335,2025-04-06,app_open,1
2335,2025-04-17,add_to_cart,1
2335,2025-04-18,add_to_cart,1
2335,2025-04-28,view_product,1
2335,2025-05-07,view_product,1
2335,2025-06-02,view_product,1
2335,2025-07-29,app_open,1
2335,2025-10-11,add_to_cart,1
2335,2025-10-16,purchase,1
2335,2025-11-25,purchase,1
2335,2025-12-24,app_open,1
2336,2025-01-21,app_open,1
2336,2025-03-09,app_open,1
2336,2025-03-26,app_open,1
2336,2025-04-10,app_open,1
2336,2025-04-12,view_product,1
2336,2025-04-22,add_to_cart,1
2336,2025-08-11,add_to_cart,1
2336,2025-08-15,app_open,1
2336,2025-11-06,add_to_cart,1
2336,2025-11-11,add_to_cart,1
2336,2025-11-14,app_open,1
2336,2025-11-23,app_open,1
2337,2025-04-02,view_product,1
2337,2025-04-24,view_product,1
2337,2025-04-29,app_open,1
2337,2025-05-06,purchase,1
2337,2025-07-30,add_to_cart,1
2337,2025-08-16,app_open,1
2337,2025-09-04,add_to_cart,1
2337,2025-09-21,view_product,1
2337,2025-10-04,app_open,1
2337,2025-11-09,app_open,1
2337,2025-12-19,view_product,1
2338,2025-01-14,add_to_cart,1
2338,2025-01-17,purchase,1
2338,2025-02-05,purchase,1
2338,2025-04-01,app_open,1
2338,2025-05-03,app_open,1
2338,2025-05-21,app_open,1
2338,2025-06-07,app_open,1
2338,2025-06-12,app_open,1
2338,2025-07-27,add_to_cart,1
2338,2025-09-23,app_open,1
2338,2025-10-02,app_open,1
2339,2025-01-23,app_open,1
2339,2025-02-16,app_open,1
2339,2025-02-28,add_to_cart,1
2339,2025-05-04,app_open,1
2339,2025-06-22,view_product,1
2339,2025-07-29,purchase,1
2339,2025-08-06,view_product,1
2339,2025-08-14,app_open,1
2339,2025-08-19,app_open,1
2339,2025-10-13,view_product,1
2339,2025-10-29,app_open,1
2339,2025-11-02,add_to_cart,1
2340,2025-03-13,view_product,1
2340,2025-03-27,add_to_cart,1
2340,2025-03-28,view_product,1
2340,2025-04-04,view_product,1
2340,2025-05-20,view_product,2
2340,2025-05-27,view_product,1
2340,2025-05-30,app_open,1
2340,2025-06-25,view_product,1
2340,2025-06-30,app_open,1
2340,2025-07-12,add_to_cart,1
2340,2025-09-20,purchase,1
2340,2025-10-07,view_product,1
2340,2025-10-15,view_product,1
2340,2025-11-08,purchase,1
2340,2025-12-17,view_product,1
2341,2025-02-15,view_product,1
2341,2025-03-16,add_to_cart,1
2341,2025-05-28,app_open,1
2341,2025-06-07,view_product,1
2341,2025-08-04,app_open,1
2341,2025-08-24,add_to_cart,1
2341,2025-12-02,app_open,1
2342,2025-01-02,app_open,1
2342,2025-01-27,app_open,1
2342,2025-02-08,add_to_cart,1
2342,2025-02-21,view_product,1
2342,2025-03-01,app_open,1
2342,2025-03-29,app_open,1
2342,2025-05-03,app_open,1
2342,2025-05-05,app_open,1
2342,2025-06-07,app_open,1
2342,2025-07-09,view_product,1
2342,2025-07-30,view_product,1
2343,2025-01-10,app_open,1
2343,2025-01-31,view_product,1
2343,2025-02-10,view_product,1
2343,2025-03-09,purchase,1
2343,2025-03-31,app_open,1
2343,2025-05-19,app_open,1
2343,2025-05-22,app_open,1
2343,2025-07-03,add_to_cart,1
2343,2025-07-19,app_open,1
2344,2025-01-11,view_product,1
2344,2025-03-05,app_open,1
2344,2025-03-17,add_to_cart,1
2344,2025-04-02,app_open,1
2344,2025-04-17,app_open,1
2344,2025-06-20,app_open,1
2344,2025-06-26,add_to_cart,1
2344,2025-08-08,add_to_cart,1
2344,2025-09-01,app_open,1
2344,2025-10-28,app_open,1
2344,2025-11-02,app_open,1
2344,2025-11-20,app_open,1
2345,2025-02-23,view_product,1
2345,2025-03-09,app_open,1
2345,2025-03-26,app_open,1
2345,2025-04-25,purchase,1
2345,2025-05-02,app_open,1
2345,2025-06-15,app_open,1
2345,2025-08-08,purchase,1
2345,2025-08-11,view_product,1
2345,2025-08-15,view_product,1
2345,2025-09-19,app_open,1
2345,2025-10-24,add_to_cart,1
2345,2025-10-31,view_product,1
2345,2025-11-12,app_open,1
2345,2025-11-22,app_open,1
2345,2025-12-15,app_open,1
2345,2025-12-17,add_to_cart,1
2345,2025-12-28,view_product,1
2346,2025-01-10,app_open,1
2346,2025-01-30,view_product,1
2346,2025-04-14,view_product,1
2346,2025-05-17,view_product,1
2346,2025-09-03,purchase,1
2346,2025-09-12,view_product,1
2346,2025-10-01,app_open,1
2346,2025-11-12,app_open,1
2346,2025-12-31,view_product,1
2347,2025-01-17,app_open,1
2347,2025-01-31,view_product,1
2347,2025-03-19,purchase,1
2347,2025-04-02,view_product,1
2347,2025-04-23,add_to_cart,1
2347,2025-06-19,view_product,1
2347,2025-08-26,view_product,1
2347,2025-10-19,add_to_cart,1
2347,2025-11-05,app_open,1
2347,2025-12-04,app_open,1
2348,2025-02-03,view_product,1
2348,2025-02-23,app_open,1
2348,2025-02-26,add_to_cart,1
2348,2025-04-07,app_open,1
2348,2025-05-11,app_open,1
2348,2025-09-16,app_open,1
2348,2025-10-09,view_product,1
2349,2025-01-21,app_open,1
2349,2025-04-04,view_product,1
2349,2025-04-29,view_product,1
2349,2025-06-10,add_to_cart,1
2349,2025-06-12,view_product,1
2349,2025-06-15,add_to_cart,1
2349,2025-11-13,view_product,1
2349,2025-11-14,app_open,1
2349,2025-11-28,app_open,1
2350,2025-01-06,app_open,1
2350,2025-02-10,app_open,1
2350,2025-02-15,app_open,1
2350,2025-02-25,view_product,1
2350,2025-03-30,app_open,1
2350,2025-04-21,view_product,1
2350,2025-05-02,add_to_cart,1
2350,2025-06-07,view_product,1
2350,2025-06-11,add_to_cart,1
2350,2025-06-30,app_open,1
2350,2025-07-05,view_product,1
2350,2025-10-30,app_open,1
2350,2025-12-22,app_open,1
2351,2025-02-14,app_open,1
2351,2025-02-21,add_to_cart,1
2351,2025-03-17,app_open,1
2351,2025-03-22,app_open,1
2351,2025-05-03,purchase,1
2351,2025-05-30,app_open,1
2351,2025-06-23,add_to_cart,1
2351,2025-07-12,app_open,1
2351,2025-07-18,view_product,1
2351,2025-08-06,add_to_cart,1
2351,2025-08-23,app_open,1
2351,2025-08-25,view_product,1
2351,2025-09-17,view_product,1
2351,2025-10-30,add_to_cart,1
2352,2025-03-30,add_to_cart,1
2352,2025-04-02,add_to_cart,1
2352,2025-05-26,app_open,1
2352,2025-07-11,purchase,1
2352,2025-07-17,app_open,1
2352,2025-08-11,app_open,1
