user_id,registration_date,country,device_type,days_since_registration,user_segment
2662,2025-03-25,Kazakhstan,Android,341,Android_Kazakhstan
2663,2025-11-16,Russia,Ios,105,Ios_Russia
2664,2025-10-02,Belarus,Android,150,Android_Belarus
2665,2025-05-09,Kazakhstan,Android,296,Android_Kazakhstan
2666,2025-09-07,Kazakhstan,Android,175,Android_Kazakhstan
2667,2025-01-07,Kazakhstan,Ios,418,Ios_Kazakhstan
2668,2025-08-22,Russia,Android,191,Android_Russia
2669,2025-03-12,Belarus,Android,354,Android_Belarus
2670,2025-03-11,Belarus,Ios,355,Ios_Belarus
2671,2025-11-26,Russia,Ios,95,Ios_Russia
2672,2025-09-13,Kazakhstan,Android,169,Android_Kazakhstan
2673,2025-02-06,Kazakhstan,Android,388,Android_Kazakhstan
2674,2025-02-06,Russia,Ios,388,Ios_Russia
2675,2025-02-23,Belarus,Ios,371,Ios_Belarus
2676,2025-06-04,Belarus,Android,270,Android_Belarus
2677,2025-04-01,Kazakhstan,Ios,334,Ios_Kazakhstan
2678,2025-04-25,Russia,Android,310,Android_Russia
2679,2025-04-27,Belarus,Android,308,Android_Belarus
2680,2025-06-02,Kazakhstan,Ios,272,Ios_Kazakhstan
2681,2025-09-26,Russia,Android,156,Android_Russia
2682,2025-11-20,Kazakhstan,Ios,101,Ios_Kazakhstan
2683,2025-11-12,Belarus,Ios,109,Ios_Belarus
2684,2025-08-11,Belarus,Ios,202,Ios_Belarus
2685,2025-10-07,Kazakhstan,Ios,145,Ios_Kazakhstan
2686,2025-10-10,Belarus,Ios,142,Ios_Belarus
2687,2025-07-28,Belarus,Ios,216,Ios_Belarus
2688,2025-10-14,Russia,Android,138,Android_Russia
2689,2025-08-07,Russia,Android,206,Android_Russia
2690,2025-10-26,Belarus,Android,126,Android_Belarus
2691,2025-07-08,Belarus,Android,236,Android_Belarus
2692,2025-12-27,Kazakhstan,Android,64,Android_Kazakhstan
2693,2025-03-19,Belarus,Ios,347,Ios_Belarus
2694,2025-10-31,Belarus,Ios,121,Ios_Belarus
2695,2025-05-04,Russia,Android,301,Android_Russia
2696,2025-11-15,Russia,Ios,106,Ios_Russia
2697,2025-04-27,Kazakhstan,Ios,308,Ios_Kazakhstan
2698,2025-05-20,Belarus,Ios,285,Ios_Belarus
2699,2025-07-06,Belarus,Ios,238,Ios_Belarus
2700,2025-05-27,Russia,Android,278,Android_Russia
2701,2025-04-13,Belarus,Android,322,Android_Belarus
2702,2025-01-01,Belarus,Ios,424,Ios_Belarus
2703,2025-07-05,Kazakhstan,Ios,239,Ios_Kazakhstan
2704,2025-10-07,Belarus,Android,145,Android_Belarus
2705,2025-11-22,Belarus,Android,99,Android_Belarus
2706,2025-07-13,Russia,Ios,231,Ios_Russia
2707,2025-11-09,Belarus,Android,112,Android_Belarus
2708,2025-07-22,Kazakhstan,Android,222,Android_Kazakhstan
2709,2025-11-18,Russia,Ios,103,Ios_Russia
2710,2025-01-15,Kazakhstan,Ios,410,Ios_Kazakhstan
2711,2025-05-28,Belarus,Ios,277,Ios_Belarus
2712,2025-06-19,Russia,Ios,255,Ios_Russia
2713,2025-04-13,Russia,Android,322,Android_Russia
2714,2025-09-24,Russia,Ios,158,Ios_Russia
2715,2025-09-11,Russia,Android,171,Android_Russia
2716,2025-02-27,Belarus,Ios,367,Ios_Belarus
2717,2025-11-29,Belarus,Ios,92,Ios_Belarus
2718,2025-10-10,Russia,Ios,142,Ios_Russia
2719,2025-01-22,Russia,Android,403,Android_Russia
2720,2025-03-20,Russia,Android,346,Android_Russia
2721,2025-07-26,Belarus,Ios,218,Ios_Belarus
2722,2025-10-23,Belarus,Android,129,Android_Belarus
2723,2025-07-02,Russia,Ios,242,Ios_Russia
2724,2025-01-14,Belarus,Android,411,Android_Belarus
2725,2025-09-29,Kazakhstan,Ios,153,Ios_Kazakhstan
2726,2025-10-22,Kazakhstan,Ios,130,Ios_Kazakhstan
2727,2025-10-23,Russia,Ios,129,Ios_Russia
2728,2025-11-27,Kazakhstan,Ios,94,Ios_Kazakhstan
2729,2025-03-06,Belarus,Ios,360,Ios_Belarus
2730,2025-06-19,Kazakhstan,Ios,255,Ios_Kazakhstan
2731,2025-08-27,Kazakhstan,Ios,186,Ios_Kazakhstan
2732,2025-06-24,Kazakhstan,Ios,250,Ios_Kazakhstan
2733,2025-09-06,Russia,Ios,176,Ios_Russia
2734,2025-04-29,Kazakhstan,Android,306,Android_Kazakhstan
2735,2025-01-06,Belarus,Ios,419,Ios_Belarus
2736,2025-07-05,Russia,Android,239,Android_Russia
2737,2025-08-04,Kazakhstan,Android,209,Android_Kazakhstan
2738,2025-02-11,Belarus,Ios,383,Ios_Belarus
2739,2025-01-10,Kazakhstan,Ios,415,Ios_Kazakhstan
2740,2025-09-29,Belarus,Android,153,Android_Belarus
2741,2025-11-11,Kazakhstan,Ios,110,Ios_Kazakhstan
2742,2025-09-01,Russia,Android,181,Android_Russia
2743,2025-02-26,Belarus,Ios,368,Ios_Belarus
2744,2025-11-09,Belarus,Android,112,Android_Belarus
2745,2025-04-11,Russia,Android,324,Android_Russia
2746,2025-09-09,Kazakhstan,Ios,173,Ios_Kazakhstan
2747,2025-07-04,Kazakhstan,Ios,240,Ios_Kazakhstan
2748,2025-04-15,Russia,Ios,320,Ios_Russia
2749,2025-05-03,Belarus,Android,302,Android_Belarus
2750,2025-03-26,Russia,Ios,340,Ios_Russia
2751,2025-05-22,Kazakhstan,Ios,283,Ios_Kazakhstan
2752,2025-03-07,Kazakhstan,Android,359,Android_Kazakhstan
2753,2025-02-10,Russia,Ios,384,Ios_Russia
2754,2025-07-30,Belarus,Ios,214,Ios_Belarus
2755,2025-04-03,Belarus,Ios,332,Ios_Belarus
2756,2025-09-09,Russia,Android,173,Android_Russia
2757,2025-02-23,Russia,Android,371,Android_Russia
2758,2025-01-03,Russia,Android,422,Android_Russia
2759,2025-04-20,Russia,Android,315,Android_Russia
2760,2025-03-17,Kazakhstan,Android,349,Android_Kazakhstan
2761,2025-10-06,Kazakhstan,Ios,146,Ios_Kazakhstan
2762,2025-12-26,Belarus,Android,65,Android_Belarus
2763,2025-11-15,Russia,Android,106,Android_Russia
2764,2025-01-09,Russia,Ios,416,Ios_Russia
2765,2025-07-21,Belarus,Android,223,Android_Belarus
2766,2025-10-01,Belarus,Ios,151,Ios_Belarus
2767,2025-01-03,Belarus,Android,422,Android_Belarus
2768,2025-09-14,Kazakhstan,Ios,168,Ios_Kazakhstan
2769,2025-11-21,Belarus,Ios,100,Ios_Belarus
2770,2025-06-11,Russia,Android,263,Android_Russia
2771,2025-11-28,Belarus,Android,93,Android_Belarus
2772,2025-09-14,Belarus,Ios,168,Ios_Belarus
2773,2025-07-26,Kazakhstan,Android,218,Android_Kazakhstan
2774,2025-09-09,Belarus,Android,173,Android_Belarus
2775,2025-02-19,Belarus,Ios,375,Ios_Belarus
2776,2025-09-15,Russia,Ios,167,Ios_Russia
2777,2025-04-25,Kazakhstan,Android,310,Android_Kazakhstan
2778,2025-03-23,Russia,Android,343,Android_Russia
2779,2025-05-21,Kazakhstan,Ios,284,Ios_Kazakhstan
2780,2025-07-30,Belarus,Ios,214,Ios_Belarus
2781,2025-04-26,Russia,Ios,309,Ios_Russia
2782,2025-12-10,Kazakhstan,Android,81,Android_Kazakhstan
2783,2025-03-31,Russia,Ios,335,Ios_Russia
2784,2025-09-28,Russia,Ios,154,Ios_Russia
2785,2025-07-31,Belarus,Android,213,Android_Belarus
2786,2025-02-28,Belarus,Ios,366,Ios_Belarus
2787,2025-01-29,Russia,Android,396,Android_Russia
2788,2025-07-31,Russia,Android,213,Android_Russia
2789,2025-01-09,Belarus,Ios,416,Ios_Belarus
2790,2025-07-21,Belarus,Ios,223,Ios_Belarus
2791,2025-12-09,Russia,Android,82,Android_Russia
2792,2025-04-16,Belarus,Ios,319,Ios_Belarus
2793,2025-01-31,Belarus,Android,394,Android_Belarus
2794,2025-11-06,Russia,Ios,115,Ios_Russia
2795,2025-06-21,Kazakhstan,Ios,253,Ios_Kazakhstan
2796,2025-01-25,Kazakhstan,Ios,400,Ios_Kazakhstan
2797,2025-01-17,Kazakhstan,Android,408,Android_Kazakhstan
2798,2025-01-14,Russia,Ios,411,Ios_Russia
2799,2025-06-28,Russia,Ios,246,Ios_Russia
2800,2025-07-13,Russia,Ios,231,Ios_Russia
2801,2025-06-09,Kazakhstan,Android,265,Android_Kazakhstan
2802,2025-07-23,Belarus,Ios,221,Ios_Belarus
2803,2025-03-26,Russia,Ios,340,Ios_Russia
2804,2025-11-05,Kazakhstan,Ios,116,Ios_Kazakhstan
2805,2025-01-27,Belarus,Ios,398,Ios_Belarus
2806,2025-04-19,Kazakhstan,Ios,316,Ios_Kazakhstan
2807,2025-01-29,Kazakhstan,Ios,396,Ios_Kazakhstan
2808,2025-03-17,Kazakhstan,Android,349,Android_Kazakhstan
2809,2025-12-17,Kazakhstan,Android,74,Android_Kazakhstan
2810,2025-11-17,Kazakhstan,Ios,104,Ios_Kazakhstan
2811,2025-08-21,Belarus,Ios,192,Ios_Belarus
2812,2025-06-30,Russia,Android,244,Android_Russia
2813,2025-10-27,Belarus,Ios,125,Ios_Belarus
2814,2025-01-28,Kazakhstan,Ios,397,Ios_Kazakhstan
2815,2025-10-24,Russia,Android,128,Android_Russia
2816,2025-12-10,Russia,Android,81,Android_Russia
2817,2025-01-07,Belarus,Android,418,Android_Belarus
2818,2025-06-12,Belarus,Ios,262,Ios_Belarus
2819,2025-02-05,Kazakhstan,Ios,389,Ios_Kazakhstan
2820,2025-07-20,Belarus,Ios,224,Ios_Belarus
2821,2025-08-19,Kazakhstan,Ios,194,Ios_Kazakhstan
2822,2025-12-28,Kazakhstan,Android,63,Android_Kazakhstan
2823,2025-02-02,Russia,Ios,392,Ios_Russia
2824,2025-02-25,Belarus,Android,369,Android_Belarus
2825,2025-10-20,Belarus,Ios,132,Ios_Belarus
2826,2025-04-24,Russia,Ios,311,Ios_Russia
2827,2025-08-27,Kazakhstan,Android,186,Android_Kazakhstan
2828,2025-10-04,Kazakhstan,Android,148,Android_Kazakhstan
2829,2025-01-03,Russia,Android,422,Android_Russia
2830,2025-09-20,Kazakhstan,Ios,162,Ios_Kazakhstan
2831,2025-04-05,Kazakhstan,Android,330,Android_Kazakhstan
2832,2025-06-24,Kazakhstan,Android,250,Android_Kazakhstan
2833,2025-11-22,Belarus,Ios,99,Ios_Belarus
2834,2025-01-04,Kazakhstan,Android,421,Android_Kazakhstan
2835,2025-08-30,Kazakhstan,Android,183,Android_Kazakhstan
2836,2025-07-11,Russia,Ios,233,Ios_Russia
2837,2025-04-28,Russia,Ios,307,Ios_Russia
2838,2025-03-12,Kazakhstan,Ios,354,Ios_Kazakhstan
2839,2025-01-17,Kazakhstan,Android,408,Android_Kazakhstan
2840,2025-06-04,Belarus,Android,270,Android_Belarus
2841,2025-11-27,Belarus,Android,94,Android_Belarus
2842,2025-04-23,Russia,Android,312,Android_Russia
2843,2025-11-03,Belarus,Android,118,Android_Belarus
2844,2025-07-09,Russia,Ios,235,Ios_Russia
2845,2025-04-04,Russia,Android,331,Android_Russia
2846,2025-05-16,Belarus,Ios,289,Ios_Belarus
2847,2025-06-03,Russia,Ios,271,Ios_Russia
2848,2025-07-22,Russia,Ios,222,Ios_Russia
2849,2025-06-30,Belarus,Android,244,Android_Belarus
2850,2025-03-26,Kazakhstan,Ios,340,Ios_Kazakhstan
2851,2025-12-15,Kazakhstan,Ios,76,Ios_Kazakhstan
2852,2025-12-31,Belarus,Android,60,Android_Belarus
2853,2025-11-09,Belarus,Ios,112,Ios_Belarus
2854,2025-01-14,Kazakhstan,Ios,411,Ios_Kazakhstan
2855,2025-08-08,Belarus,Android,205,Android_Belarus
2856,2025-05-17,Kazakhstan,Ios,288,Ios_Kazakhstan
2857,2025-12-10,Belarus,Ios,81,Ios_Belarus
2858,2025-05-20,Belarus,Ios,285,Ios_Belarus
2859,2025-08-06,Belarus,Ios,207,Ios_Belarus
2860,2025-06-04,Belarus,Ios,270,Ios_Belarus
2861,2025-12-09,Belarus,Ios,82,Ios_Belarus
2862,2025-01-16,Russia,Android,409,Android_Russia
2863,2025-03-09,Belarus,Ios,357,Ios_Belarus
2864,2025-08-10,Belarus,Android,203,Android_Belarus
2865,2025-04-09,Belarus,Ios,326,Ios_Belarus
2866,2025-05-15,Russia,Android,290,Android_Russia
2867,2025-08-08,Belarus,Ios,205,Ios_Belarus
2868,2025-06-06,Belarus,Android,268,Android_Belarus
2869,2025-01-25,Kazakhstan,Ios,400,Ios_Kazakhstan
2870,2025-11-04,Russia,Ios,117,Ios_Russia
2871,2025-09-20,Belarus,Ios,162,Ios_Belarus
2872,2025-08-10,Belarus,Android,203,Android_Belarus
2873,2025-11-05,Belarus,Ios,116,Ios_Belarus
2874,2025-09-04,Belarus,Android,178,Android_Belarus
2875,2025-11-23,Belarus,Android,98,Android_Belarus
2876,2025-01-02,Belarus,Ios,423,Ios_Belarus
2877,2025-07-05,Russia,Ios,239,Ios_Russia
2878,2025-01-14,Kazakhstan,Ios,411,Ios_Kazakhstan
2879,2025-01-30,Russia,Ios,395,Ios_Russia
2880,2025-08-15,Kazakhstan,Ios,198,Ios_Kazakhstan
2881,2025-07-10,Belarus,Ios,234,Ios_Belarus
2882,2025-09-05,Belarus,Android,177,Android_Belarus
2883,2025-11-23,Kazakhstan,Android,98,Android_Kazakhstan
2884,2025-02-03,Kazakhstan,Android,391,Android_Kazakhstan
2885,2025-04-04,Belarus,Android,331,Android_Belarus
2886,2025-05-28,Belarus,Ios,277,Ios_Belarus
2887,2025-06-28,Kazakhstan,Ios,246,Ios_Kazakhstan
2888,2025-04-13,Belarus,Ios,322,Ios_Belarus
2889,2025-09-06,Belarus,Ios,176,Ios_Belarus
2890,2025-04-08,Russia,Ios,327,Ios_Russia
2891,2025-02-27,Russia,Ios,367,Ios_Russia
2892,2025-11-17,Russia,Ios,104,Ios_Russia
2893,2025-06-03,Kazakhstan,Ios,271,Ios_Kazakhstan
2894,2025-09-19,Russia,Android,163,Android_Russia
2895,2025-10-31,Kazakhstan,Android,121,Android_Kazakhstan
2896,2025-04-06,Kazakhstan,Ios,329,Ios_Kazakhstan
2897,2025-11-19,Kazakhstan,Android,102,Android_Kazakhstan
2898,2025-03-02,Russia,Ios,364,Ios_Russia
2899,2025-03-22,Kazakhstan,Android,344,Android_Kazakhstan
2900,2025-07-02,Russia,Ios,242,Ios_Russia
2901,2025-01-19,Kazakhstan,Ios,406,Ios_Kazakhstan
2902,2025-11-22,Kazakhstan,Android,99,Android_Kazakhstan
2903,2025-01-27,Russia,Android,398,Android_Russia
2904,2025-06-16,Belarus,Android,258,Android_Belarus
2905,2025-01-17,Kazakhstan,Android,408,Android_Kazakhstan
2906,2025-10-25,Russia,Ios,127,Ios_Russia
2907,2025-12-05,Belarus,Android,86,Android_Belarus
2908,2025-04-19,Russia,Ios,316,Ios_Russia
2909,2025-09-22,Kazakhstan,Android,160,Android_Kazakhstan
2910,2025-02-11,Belarus,Ios,383,Ios_Belarus
2911,2025-07-29,Belarus,Android,215,Android_Belarus
2912,2025-10-28,Belarus,Android,124,Android_Belarus
2913,2025-01-04,Russia,Android,421,Android_Russia
2914,2025-09-21,Kazakhstan,Android,161,Android_Kazakhstan
2915,2025-03-26,Belarus,Ios,340,Ios_Belarus
2916,2025-03-15,Belarus,Android,351,Android_Belarus
2917,2025-10-13,Belarus,Android,139,Android_Belarus
2918,2025-05-13,Kazakhstan,Android,292,Android_Kazakhstan
2919,2025-03-16,Belarus,Ios,350,Ios_Belarus
2920,2025-03-02,Belarus,Android,364,Android_Belarus
2921,2025-05-16,Belarus,Android,289,Android_Belarus
2922,2025-07-13,Belarus,Ios,231,Ios_Belarus
2923,2025-08-20,Kazakhstan,Android,193,Android_Kazakhstan
2924,2025-10-11,Belarus,Android,141,Android_Belarus
2925,2025-04-14,Belarus,Ios,321,Ios_Belarus
2926,2025-10-11,Belarus,Ios,141,Ios_Belarus
2927,2025-10-17,Belarus,Ios,135,Ios_Belarus
2928,2025-07-22,Kazakhstan,Android,222,Android_Kazakhstan
2929,2025-03-03,Kazakhstan,Android,363,Android_Kazakhstan
2930,2025-01-18,Kazakhstan,Android,407,Android_Kazakhstan
2931,2025-10-25,Russia,Android,127,Android_Russia
2932,2025-05-17,Russia,Ios,288,Ios_Russia
2933,2025-09-02,Belarus,Android,180,Android_Belarus
2934,2025-05-07,Belarus,Ios,298,Ios_Belarus
2935,2025-04-22,Kazakhstan,Android,313,Android_Kazakhstan
2936,2025-01-25,Russia,Android,400,Android_Russia
2937,2025-02-27,Kazakhstan,Android,367,Android_Kazakhstan
2938,2025-05-20,Kazakhstan,Ios,285,Ios_Kazakhstan
2939,2025-02-07,Russia,Android,387,Android_Russia
2940,2025-08-31,Belarus,Ios,182,Ios_Belarus
2941,2025-09-15,Kazakhstan,Android,167,Android_Kazakhstan
2942,2025-05-06,Kazakhstan,Android,299,Android_Kazakhstan
2943,2025-03-22,Kazakhstan,Ios,344,Ios_Kazakhstan
2944,2025-04-09,Russia,Ios,326,Ios_Russia
2945,2025-10-18,Kazakhstan,Android,134,Android_Kazakhstan
2946,2025-02-26,Belarus,Android,368,Android_Belarus
2947,2025-07-15,Kazakhstan,Android,229,Android_Kazakhstan
2948,2025-09-13,Belarus,Android,169,Android_Belarus
2949,2025-04-30,Russia,Android,305,Android_Russia
2950,2025-01-28,Kazakhstan,Ios,397,Ios_Kazakhstan
2951,2025-01-07,Belarus,Android,418,Android_Belarus
2952,2025-06-21,Russia,Ios,253,Ios_Russia
2953,2025-05-28,Russia,Android,277,Android_Russia
2954,2025-01-27,Belarus,Ios,398,Ios_Belarus
2955,2025-09-15,Kazakhstan,Ios,167,Ios_Kazakhstan
2956,2025-11-03,Belarus,Android,118,Android_Belarus
2957,2025-09-04,Kazakhstan,Android,178,Android_Kazakhstan
2958,2025-11-20,Russia,Android,101,Android_Russia
2959,2025-08-30,Kazakhstan,Android,183,Android_Kazakhstan
2960,2025-03-08,Kazakhstan,Android,358,Android_Kazakhstan
2961,2025-10-13,Belarus,Android,139,Android_Belarus
2962,2025-02-25,Belarus,Ios,369,Ios_Belarus
2963,2025-10-16,Russia,Android,136,Android_Russia
2964,2025-08-27,Kazakhstan,Android,186,Android_Kazakhstan
2965,2025-02-25,Kazakhstan,Android,369,Android_Kazakhstan
2966,2025-07-24,Belarus,Ios,220,Ios_Belarus
2967,2025-10-30,Kazakhstan,Android,122,Android_Kazakhstan
2968,2025-08-05,Kazakhstan,Ios,208,Ios_Kazakhstan
2969,2025-02-24,Kazakhstan,Ios,370,Ios_Kazakhstan
2970,2025-02-11,Russia,Ios,383,Ios_Russia
2971,2025-05-21,Kazakhstan,Android,284,Android_Kazakhstan
2972,2025-07-30,Kazakhstan,Ios,214,Ios_Kazakhstan
2973,2025-03-09,Belarus,Android,357,Android_Belarus
2974,2025-01-29,Russia,Ios,396,Ios_Russia
2975,2025-02-22,Belarus,Ios,372,Ios_Belarus
2976,2025-12-12,Kazakhstan,Ios,79,Ios_Kazakhstan
2977,2025-04-09,Russia,Android,326,Android_Russia
2978,2025-02-16,Belarus,Ios,378,Ios_Belarus
2979,2025-12-10,Belarus,Ios,81,Ios_Belarus
2980,2025-01-11,Belarus,Android,414,Android_Belarus
2981,2025-10-28,Kazakhstan,Ios,124,Ios_Kazakhstan
2982,2025-06-25,Belarus,Android,249,Android_Belarus
2983,2025-05-11,Russia,Ios,294,Ios_Russia
2984,2025-09-26,Kazakhstan,Ios,156,Ios_Kazakhstan
2985,2025-03-16,Kazakhstan,Ios,350,Ios_Kazakhstan
2986,2025-03-27,Belarus,Android,339,Android_Belarus
2987,2025-10-09,Belarus,Ios,143,Ios_Belarus
2988,2025-07-06,Belarus,Ios,238,Ios_Belarus
2989,2025-09-01,Russia,Ios,181,Ios_Russia
2990,2025-01-08,Kazakhstan,Android,417,Android_Kazakhstan
2991,2025-09-14,Kazakhstan,Android,168,Android_Kazakhstan
2992,2025-01-15,Kazakhstan,Android,410,Android_Kazakhstan
2993,2025-06-28,Russia,Ios,246,Ios_Russia
2994,2025-07-23,Belarus,Ios,221,Ios_Belarus
2995,2025-11-18,Belarus,Android,103,Android_Belarus
2996,2025-01-16,Belarus,Ios,409,Ios_Belarus
2997,2025-02-23,Belarus,Ios,371,Ios_Belarus
2998,2025-02-12,Russia,Ios,382,Ios_Russia
2999,2025-09-10,Russia,Ios,172,Ios_Russia
3000,2025-05-28,Kazakhstan,Android,277,Android_Kazakhstan
3001,2025-09-23,Russia,Ios,159,Ios_Russia
3002,2025-02-27,Belarus,Ios,367,Ios_Belarus
3003,2025-03-27,Kazakhstan,Android,339,Android_Kazakhstan
3004,2025-06-05,Russia,Ios,269,Ios_Russia
3005,2025-04-21,Russia,Android,314,Android_Russia
3006,2025-07-11,Belarus,Ios,233,Ios_Belarus
3007,2025-06-24,Russia,Ios,250,Ios_Russia
3008,2025-07-19,Russia,Ios,225,Ios_Russia
3009,2025-07-28,Russia,Ios,216,Ios_Russia
3010,2025-04-16,Kazakhstan,Android,319,Android_Kazakhstan
3011,2025-11-02,Belarus,Android,119,Android_Belarus
3012,2025-03-21,Kazakhstan,Ios,345,Ios_Kazakhstan
3013,2025-06-06,Russia,Android,268,Android_Russia
3014,2025-04-16,Kazakhstan,Android,319,Android_Kazakhstan
3015,2025-03-20,Russia,Ios,346,Ios_Russia
3016,2025-07-20,Russia,Android,224,Android_Russia
3017,2025-06-18,Kazakhstan,Ios,256,Ios_Kazakhstan
3018,2025-01-18,Russia,Android,407,Android_Russia
3019,2025-06-01,Russia,Ios,273,Ios_Russia
3020,2025-03-11,Belarus,Ios,355,Ios_Belarus
3021,2025-03-01,Kazakhstan,Android,365,Android_Kazakhstan
3022,2025-07-05,Russia,Android,239,Android_Russia
3023,2025-07-14,Belarus,Ios,230,Ios_Belarus
3024,2025-03-23,Russia,Ios,343,Ios_Russia
3025,2025-09-20,Belarus,Ios,162,Ios_Belarus
3026,2025-06-13,Belarus,Android,261,Android_Belarus
3027,2025-12-17,Belarus,Ios,74,Ios_Belarus
3028,2025-03-06,Russia,Android,360,Android_Russia
3029,2025-03-23,Russia,Android,343,Android_Russia
3030,2025-02-17,Belarus,Ios,377,Ios_Belarus
3031,2025-02-02,Russia,Android,392,Android_Russia
3032,2025-07-16,Kazakhstan,Android,228,Android_Kazakhstan
3033,2025-06-10,Belarus,Android,264,Android_Belarus
3034,2025-05-07,Belarus,Ios,298,Ios_Belarus
3035,2025-04-04,Kazakhstan,Ios,331,Ios_Kazakhstan
3036,2025-04-01,Russia,Android,334,Android_Russia
3037,2025-05-26,Russia,Android,279,Android_Russia
3038,2025-05-01,Russia,Ios,304,Ios_Russia
3039,2025-10-30,Belarus,Android,122,Android_Belarus
3040,2025-10-07,Kazakhstan,Android,145,Android_Kazakhstan
3041,2025-07-06,Russia,Android,238,Android_Russia
3042,2025-11-26,Kazakhstan,Ios,95,Ios_Kazakhstan
3043,2025-01-14,Kazakhstan,Android,411,Android_Kazakhstan
3044,2025-06-15,Russia,Android,259,Android_Russia
3045,2025-08-21,Russia,Ios,192,Ios_Russia
3046,2025-03-30,Belarus,Ios,336,Ios_Belarus
3047,2025-10-03,Kazakhstan,Ios,149,Ios_Kazakhstan
3048,2025-05-26,Belarus,Ios,279,Ios_Belarus
3049,2025-05-01,Belarus,Ios,304,Ios_Belarus
3050,2025-04-27,Kazakhstan,Android,308,Android_Kazakhstan
3051,2025-07-26,Russia,Android,218,Android_Russia
3052,2025-07-26,Belarus,Ios,218,Ios_Belarus
3053,2025-07-08,Kazakhstan,Android,236,Android_Kazakhstan
3054,2025-05-01,Kazakhstan,Ios,304,Ios_Kazakhstan
3055,2025-12-11,Russia,Ios,80,Ios_Russia
3056,2025-01-10,Russia,Android,415,Android_Russia
3057,2025-10-27,Belarus,Ios,125,Ios_Belarus
3058,2025-01-07,Kazakhstan,Android,418,Android_Kazakhstan
3059,2025-06-17,Kazakhstan,Ios,257,Ios_Kazakhstan
3060,2025-11-23,Belarus,Ios,98,Ios_Belarus
3061,2025-10-11,Belarus,Ios,141,Ios_Belarus
3062,2025-01-28,Kazakhstan,Android,397,Android_Kazakhstan
3063,2025-01-13,Russia,Android,412,Android_Russia
3064,2025-10-25,Belarus,Ios,127,Ios_Belarus
3065,2025-10-27,Russia,Ios,125,Ios_Russia
3066,2025-07-09,Kazakhstan,Ios,235,Ios_Kazakhstan
3067,2025-10-21,Belarus,Ios,131,Ios_Belarus
3068,2025-04-06,Belarus,Android,329,Android_Belarus
3069,2025-09-28,Belarus,Ios,154,Ios_Belarus
3070,2025-04-13,Kazakhstan,Ios,322,Ios_Kazakhstan
3071,2025-04-29,Belarus,Ios,306,Ios_Belarus
3072,2025-11-17,Kazakhstan,Android,104,Android_Kazakhstan
3073,2025-07-11,Belarus,Ios,233,Ios_Belarus
3074,2025-03-18,Kazakhstan,Ios,348,Ios_Kazakhstan
3075,2025-10-16,Russia,Android,136,Android_Russia
3076,2025-11-25,Belarus,Ios,96,Ios_Belarus
3077,2025-10-01,Kazakhstan,Android,151,Android_Kazakhstan
3078,2025-01-03,Kazakhstan,Android,422,Android_Kazakhstan
3079,2025-03-22,Russia,Android,344,Android_Russia
3080,2025-09-16,Belarus,Ios,166,Ios_Belarus
3081,2025-02-08,Russia,Android,386,Android_Russia
3082,2025-01-16,Kazakhstan,Ios,409,Ios_Kazakhstan
3083,2025-06-10,Russia,Android,264,Android_Russia
3084,2025-06-18,Russia,Ios,256,Ios_Russia
3085,2025-01-14,Russia,Ios,411,Ios_Russia
3086,2025-08-31,Russia,Android,182,Android_Russia
3087,2025-11-14,Kazakhstan,Ios,107,Ios_Kazakhstan
3088,2025-04-07,Russia,Android,328,Android_Russia
3089,2025-12-10,Belarus,Android,81,Android_Belarus
3090,2025-01-05,Kazakhstan,Ios,420,Ios_Kazakhstan
3091,2025-07-01,Russia,Ios,243,Ios_Russia
3092,2025-05-30,Russia,Android,275,Android_Russia
3093,2025-09-18,Kazakhstan,Android,164,Android_Kazakhstan
3094,2025-01-10,Kazakhstan,Android,415,Android_Kazakhstan
3095,2025-11-06,Kazakhstan,Ios,115,Ios_Kazakhstan
3096,2025-03-16,Kazakhstan,Android,350,Android_Kazakhstan
3097,2025-04-15,Kazakhstan,Ios,320,Ios_Kazakhstan
3098,2025-06-22,Russia,Ios,252,Ios_Russia
3099,2025-02-07,Kazakhstan,Ios,387,Ios_Kazakhstan
3100,2025-12-05,Kazakhstan,Android,86,Android_Kazakhstan
3101,2025-10-03,Russia,Ios,149,Ios_Russia
3102,2025-01-27,Belarus,Ios,398,Ios_Belarus
3103,2025-07-07,Belarus,Android,237,Android_Belarus
3104,2025-12-05,Russia,Ios,86,Ios_Russia
3105,2025-07-03,Russia,Android,241,Android_Russia
3106,2025-04-03,Russia,Android,332,Android_Russia
3107,2025-10-21,Kazakhstan,Android,131,Android_Kazakhstan
3108,2025-02-28,Belarus,Android,366,Android_Belarus
3109,2025-03-05,Kazakhstan,Ios,361,Ios_Kazakhstan
3110,2025-01-23,Russia,Android,402,Android_Russia
3111,2025-04-22,Belarus,Android,313,Android_Belarus
3112,2025-04-30,Belarus,Android,305,Android_Belarus
3113,2025-12-09,Kazakhstan,Android,82,Android_Kazakhstan
3114,2025-06-04,Belarus,Android,270,Android_Belarus
3115,2025-04-19,Kazakhstan,Android,316,Android_Kazakhstan
3116,2025-06-23,Russia,Ios,251,Ios_Russia
3117,2025-12-23,Belarus,Ios,68,Ios_Belarus
3118,2025-05-07,Kazakhstan,Ios,298,Ios_Kazakhstan
3119,2025-04-20,Russia,Android,315,Android_Russia
3120,2025-11-01,Russia,Ios,120,Ios_Russia
