event_id,user_id,event_type,product_id,event_time,session_id,experiment_group
22051,4607,app_open,106,2025-08-28,6575,A
22052,3996,app_open,4,2025-12-10,15416,A
22053,745,purchase,116,2025-06-28,10354,B
22054,2350,view_product,79,2025-07-05,3256,B
22055,1965,add_to_cart,28,2025-11-19,6702,A
22056,1915,view_product,81,2025-08-26,5510,B
22057,1204,purchase,57,2025-11-21,2321,A
22058,1052,add_to_cart,51,2025-01-10,3745,A
22059,2899,purchase,189,2025-09-01,16442,B
22060,1189,app_open,177,2025-06-09,19664,A
22061,1537,app_open,47,2025-04-26,13569,A
22062,4271,view_product,94,2025-05-20,3050,A
22063,3277,app_open,150,2025-05-19,18062,B
22064,3553,app_open,5,2025-05-18,10946,B
22065,390,view_product,97,2025-01-24,3443,A
22066,2988,add_to_cart,168,2025-10-11,3647,A
22067,1190,app_open,7,2025-11-04,6089,B
22068,3372,app_open,119,2025-09-09,3205,A
22069,2048,add_to_cart,70,2025-09-24,18996,B
22070,4568,view_product,194,2025-05-26,1138,A
22071,4199,app_open,5,2025-01-17,5679,B
22072,4728,add_to_cart,73,2025-02-15,8404,A
22073,3322,view_product,122,2025-08-11,13810,A
22074,1660,add_to_cart,80,2025-02-17,3681,B
22075,4723,view_product,91,2025-12-05,7821,A
22076,1807,add_to_cart,185,2025-08-21,542,A
22077,3535,view_product,47,2025-02-26,18463,B
22078,3617,view_product,1,2025-10-13,2351,A
22079,4419,view_product,28,2025-09-19,16786,A
22080,779,app_open,141,2025-01-04,14762,B
22081,2219,view_product,2,2025-05-29,14469,A
22082,2900,view_product,67,2025-01-18,14058,B
22083,966,view_product,2,2025-06-26,9116,B
22084,1352,purchase,8,2025-07-09,17376,A
22085,2206,app_open,34,2025-04-16,14655,A
22086,2649,app_open,186,2025-03-11,4123,A
22087,315,app_open,64,2025-08-03,1754,B
22088,3171,app_open,178,2025-03-20,11058,A
22089,94,app_open,98,2025-07-04,4290,B
22090,771,app_open,28,2025-09-19,16619,A
22091,3633,view_product,57,2025-09-28,19114,A
22092,3522,app_open,194,2025-12-25,15153,B
22093,4136,purchase,127,2025-06-28,9427,A
22094,4963,view_product,198,2025-02-17,11698,A
22095,1910,view_product,5,2025-07-20,4284,B
22096,2906,app_open,175,2025-06-05,3025,A
22097,3706,app_open,27,2025-07-04,8120,B
22098,66,app_open,97,2025-04-02,11999,B
22099,4386,app_open,196,2025-11-29,14674,B
22100,2891,add_to_cart,143,2025-08-08,1763,B
22101,2765,app_open,11,2025-06-20,19634,B
22102,2067,app_open,54,2025-09-12,5294,A
22103,2679,view_product,51,2025-03-20,10315,A
22104,2747,view_product,146,2025-03-13,7767,A
22105,4619,app_open,10,2025-03-10,3904,B
22106,2396,view_product,112,2025-05-27,18581,B
22107,1968,app_open,154,2025-10-24,10743,B
22108,3356,app_open,147,2025-09-05,18761,A
22109,202,view_product,156,2025-09-04,14331,A
22110,1093,app_open,67,2025-05-30,6907,A
22111,3699,purchase,135,2025-07-29,12874,A
22112,3645,purchase,118,2025-06-15,5240,A
22113,2095,add_to_cart,36,2025-03-05,5022,B
22114,2994,view_product,106,2025-09-12,13564,B
22115,1446,app_open,142,2025-03-16,4854,B
22116,2299,view_product,135,2025-01-18,5079,A
22117,2075,purchase,32,2025-12-03,11589,A
22118,283,view_product,155,2025-05-15,11624,A
22119,4035,app_open,86,2025-11-13,17611,A
22120,654,add_to_cart,68,2025-06-13,11973,A
22121,3103,purchase,138,2025-03-03,2720,A
22122,715,app_open,177,2025-07-28,16867,B
22123,4586,purchase,23,2025-06-27,779,B
22124,1354,add_to_cart,28,2025-04-02,9683,B
22125,4509,app_open,58,2025-07-19,11343,B
22126,4357,view_product,70,2025-07-10,14083,A
22127,1134,app_open,13,2025-01-09,8117,A
22128,1105,view_product,44,2025-02-23,1733,A
22129,1210,view_product,128,2025-01-03,4825,A
22130,1798,app_open,74,2025-11-14,5942,A
22131,2662,add_to_cart,22,2025-06-22,6617,B
22132,2038,purchase,80,2025-11-19,12822,A
22133,3228,purchase,45,2025-02-03,13966,A
22134,244,app_open,23,2025-02-08,13195,B
22135,1527,app_open,47,2025-03-22,11772,B
22136,4984,view_product,78,2025-09-09,17034,B
22137,3668,app_open,35,2025-11-07,7575,B
22138,4367,view_product,36,2025-03-28,16512,B
22139,2047,add_to_cart,166,2025-02-26,10943,A
22140,1470,purchase,38,2025-08-17,17593,A
22141,1768,view_product,171,2025-08-22,13906,A
22142,132,add_to_cart,97,2025-07-11,1650,A
22143,864,add_to_cart,65,2025-06-26,2175,A
22144,1904,view_product,184,2025-11-16,13842,B
22145,817,add_to_cart,79,2025-02-28,18072,A
22146,1018,view_product,2,2025-01-04,1072,A
22147,480,purchase,166,2025-03-12,17748,A
22148,3137,view_product,96,2025-11-09,2920,A
22149,3396,app_open,166,2025-02-27,7958,B
22150,2174,purchase,95,2025-06-14,14668,A
22151,4162,app_open,49,2025-11-09,7485,A
22152,2583,view_product,59,2025-12-12,8215,B
22153,281,app_open,145,2025-07-22,18680,B
22154,1723,app_open,73,2025-04-22,14408,A
22155,1485,app_open,173,2025-09-21,211,B
22156,197,view_product,162,2025-01-15,12249,B
22157,889,app_open,77,2025-03-30,4939,A
22158,921,app_open,31,2025-01-27,769,A
22159,4328,purchase,117,2025-05-02,17357,B
22160,1335,app_open,30,2025-06-02,3124,A
22161,3863,app_open,150,2025-12-19,9029,A
22162,1539,purchase,48,2025-05-01,13615,B
22163,1843,add_to_cart,33,2025-06-23,14585,A
22164,4657,view_product,192,2025-09-12,7167,A
22165,2721,app_open,154,2025-10-27,7611,A
22166,2940,add_to_cart,34,2025-09-06,219,A
22167,2446,view_product,167,2025-10-27,4867,B
22168,3506,app_open,77,2025-01-20,10360,B
22169,2606,add_to_cart,70,2025-07-27,9824,A
22170,2735,app_open,21,2025-06-02,11850,B
22171,1320,app_open,142,2025-08-11,19911,A
22172,1965,view_product,2,2025-06-26,4991,A
22173,3333,view_product,154,2025-02-12,8846,A
22174,4485,add_to_cart,167,2025-10-11,6722,A
22175,3856,add_to_cart,107,2025-10-08,13463,B
22176,562,app_open,65,2025-12-01,11495,B
22177,3698,app_open,179,2025-07-19,18951,B
22178,1867,view_product,34,2025-12-18,16958,B
22179,2340,view_product,158,2025-06-25,1907,A
22180,3311,view_product,198,2025-08-03,6240,A
22181,3803,app_open,135,2025-07-15,10948,A
22182,1531,purchase,116,2025-10-23,2461,B
22183,2556,purchase,150,2025-09-20,17627,A
22184,3545,add_to_cart,79,2025-09-13,8627,A
22185,3235,view_product,32,2025-01-05,12418,A
22186,3065,view_product,129,2025-04-06,10093,A
22187,16,add_to_cart,188,2025-09-15,1695,A
22188,4712,app_open,69,2025-04-12,9705,A
22189,4030,purchase,2,2025-01-13,12714,A
22190,328,app_open,166,2025-02-01,17957,A
22191,516,view_product,3,2025-08-16,18158,B
22192,3208,app_open,68,2025-03-21,19525,A
22193,3719,view_product,83,2025-06-06,4598,A
22194,295,app_open,70,2025-01-03,18639,B
22195,664,app_open,61,2025-07-27,18778,B
22196,1160,app_open,195,2025-05-17,5615,A
22197,3300,add_to_cart,187,2025-07-14,12848,A
22198,2034,purchase,89,2025-12-29,4139,A
22199,2098,view_product,131,2025-09-14,5412,A
22200,4669,view_product,171,2025-04-29,5438,B
22201,1192,add_to_cart,79,2025-03-03,19918,B
22202,2920,view_product,63,2025-10-30,4451,A
22203,1469,view_product,24,2025-11-12,664,B
22204,4792,app_open,139,2025-01-08,4068,B
22205,392,app_open,84,2025-05-16,1770,A
22206,353,view_product,24,2025-09-08,1735,A
22207,1623,add_to_cart,104,2025-10-30,1242,A
22208,1205,add_to_cart,42,2025-10-22,14072,A
22209,4980,view_product,196,2025-11-04,9700,A
22210,4832,app_open,130,2025-02-23,13958,A
22211,844,view_product,182,2025-06-11,19000,A
22212,4288,add_to_cart,79,2025-08-31,10780,B
22213,999,app_open,125,2025-09-29,13674,A
22214,3176,purchase,36,2025-06-05,17005,A
22215,2199,app_open,109,2025-02-04,16970,B
22216,1559,app_open,99,2025-09-17,9698,A
22217,833,view_product,14,2025-02-08,9115,B
22218,4217,app_open,111,2025-03-02,18802,A
22219,3926,app_open,86,2025-08-25,2553,A
22220,2971,app_open,200,2025-03-16,4841,A
22221,684,add_to_cart,195,2025-10-09,18282,A
22222,4052,add_to_cart,174,2025-10-03,10877,B
22223,1816,app_open,49,2025-01-07,14151,B
22224,242,view_product,199,2025-05-27,4701,B
22225,1367,app_open,174,2025-03-16,18141,B
22226,2605,view_product,185,2025-12-16,15558,A
22227,503,purchase,42,2025-02-25,19851,A
22228,3904,purchase,66,2025-11-18,5923,B
22229,372,app_open,103,2025-06-17,15627,B
22230,3849,app_open,68,2025-06-16,15628,B
22231,483,app_open,184,2025-05-30,10684,A
22232,1037,purchase,25,2025-11-13,9867,B
22233,1167,view_product,77,2025-12-20,13981,B
22234,4614,app_open,120,2025-04-12,11338,B
22235,1253,add_to_cart,5,2025-03-31,9363,B
22236,1670,app_open,52,2025-08-06,8396,A
22237,3331,view_product,137,2025-06-19,14650,B
22238,2104,view_product,49,2025-03-17,18020,B
22239,1753,view_product,94,2025-11-20,16917,B
22240,3601,app_open,199,2025-05-07,19040,B
22241,2907,app_open,41,2025-12-11,472,B
22242,4063,add_to_cart,151,2025-11-12,18886,A
22243,2376,purchase,39,2025-01-25,19905,A
22244,1281,add_to_cart,109,2025-10-03,18605,A
22245,3788,app_open,100,2025-05-26,15028,B
22246,899,app_open,121,2025-03-13,16986,A
22247,163,purchase,195,2025-07-18,3682,B
22248,1064,app_open,154,2025-06-23,13455,B
22249,2205,add_to_cart,64,2025-05-11,7261,A
22250,4948,purchase,15,2025-03-04,14968,B
22251,3236,view_product,6,2025-09-09,12636,B
22252,974,app_open,196,2025-11-01,11529,B
22253,4778,add_to_cart,181,2025-10-23,11690,A
22254,1340,purchase,48,2025-06-23,2277,A
22255,4138,app_open,187,2025-07-14,4818,A
22256,2316,purchase,171,2025-08-06,11676,B
22257,1733,add_to_cart,91,2025-04-07,864,B
22258,785,app_open,166,2025-12-15,19619,A
22259,1061,app_open,15,2025-08-28,8375,B
22260,459,view_product,143,2025-08-07,11319,B
22261,4272,app_open,121,2025-10-03,5420,A
22262,2706,view_product,183,2025-02-06,8919,B
22263,4264,app_open,128,2025-07-23,18144,B
22264,3773,app_open,153,2025-02-22,16897,B
22265,2931,view_product,184,2025-04-28,9571,A
22266,278,view_product,111,2025-06-25,10077,A
22267,2961,view_product,132,2025-09-24,1345,A
22268,2952,view_product,98,2025-06-18,2194,B
22269,678,view_product,144,2025-04-25,10581,A
22270,3,app_open,175,2025-03-12,14567,A
22271,4707,purchase,178,2025-07-01,3967,B
22272,2359,add_to_cart,102,2025-11-08,1934,A
22273,4281,add_to_cart,18,2025-01-18,9246,B
22274,161,app_open,163,2025-10-22,6366,B
22275,4043,app_open,60,2025-10-20,11622,A
22276,1394,app_open,36,2025-11-18,3816,B
22277,1476,add_to_cart,45,2025-09-04,558,A
22278,1577,add_to_cart,128,2025-07-26,18170,B
22279,565,app_open,10,2025-01-05,3949,A
22280,2946,purchase,173,2025-11-16,16814,A
22281,1662,app_open,106,2025-06-18,12121,B
22282,3987,app_open,186,2025-12-08,881,A
22283,3562,app_open,113,2025-02-06,12561,B
22284,4820,view_product,175,2025-07-27,18782,A
22285,1399,purchase,42,2025-04-10,14499,B
22286,4620,purchase,168,2025-04-10,18385,A
22287,3876,view_product,8,2025-02-10,15526,A
22288,1073,view_product,100,2025-08-11,11021,B
22289,2432,view_product,195,2025-05-18,13977,A
22290,4365,app_open,36,2025-04-27,4271,B
22291,2240,app_open,26,2025-10-08,5899,A
22292,4400,view_product,154,2025-05-24,7235,A
22293,137,app_open,7,2025-04-15,5191,A
22294,2618,view_product,79,2025-06-14,587,A
22295,839,add_to_cart,170,2025-06-01,6329,B
22296,206,view_product,40,2025-05-07,19219,B
22297,946,view_product,36,2025-12-10,15663,B
22298,344,view_product,21,2025-01-05,5008,B
22299,4520,app_open,118,2025-04-12,1521,A
22300,2691,view_product,198,2025-01-23,6723,A
22301,2944,app_open,180,2025-11-19,3261,B
22302,1982,app_open,12,2025-01-18,4363,B
22303,4796,view_product,49,2025-06-04,15007,A
22304,1706,app_open,84,2025-11-02,10168,B
22305,181,add_to_cart,171,2025-06-27,18521,A
22306,4300,add_to_cart,103,2025-11-25,1978,B
22307,4411,app_open,63,2025-08-21,14080,A
22308,4311,app_open,178,2025-08-17,15434,B
22309,2999,app_open,138,2025-10-28,6471,A
22310,2633,view_product,140,2025-12-11,3336,A
22311,2614,app_open,15,2025-10-09,14677,B
22312,663,view_product,161,2025-04-09,16732,B
22313,4049,app_open,144,2025-11-15,3395,A
22314,4045,app_open,48,2025-03-19,10402,B
22315,4971,view_product,49,2025-10-12,6384,B
22316,1568,view_product,83,2025-05-28,2505,A
22317,4636,add_to_cart,124,2025-06-13,6363,B
22318,3989,view_product,40,2025-09-25,4578,A
22319,820,purchase,47,2025-04-19,17592,A
22320,993,add_to_cart,92,2025-05-11,16290,A
22321,1821,app_open,77,2025-09-05,2243,B
22322,1598,purchase,127,2025-12-25,18180,B
22323,765,view_product,47,2025-04-06,8803,B
22324,4788,view_product,182,2025-07-13,8689,B
22325,4505,app_open,156,2025-06-08,9697,B
22326,3066,add_to_cart,82,2025-01-25,9029,A
22327,2389,view_product,126,2025-01-17,19960,A
22328,4008,purchase,71,2025-04-02,2684,B
22329,2554,app_open,81,2025-08-28,18589,B
22330,3539,app_open,62,2025-08-03,13541,A
22331,98,app_open,17,2025-09-21,7940,A
22332,3614,add_to_cart,181,2025-09-02,9188,A
22333,465,view_product,70,2025-06-07,10123,B
22334,2950,app_open,116,2025-06-19,15054,B
22335,1820,app_open,144,2025-01-06,11577,B
22336,1234,view_product,158,2025-07-08,18181,B
22337,4182,purchase,87,2025-04-01,598,B
22338,808,add_to_cart,140,2025-10-15,7404,A
22339,4190,app_open,154,2025-08-06,1124,B
22340,4810,app_open,145,2025-04-01,4726,A
22341,1863,app_open,134,2025-02-27,12188,A
22342,4399,app_open,20,2025-06-14,13118,A
22343,3801,view_product,157,2025-04-28,12092,B
22344,2557,view_product,114,2025-01-23,15755,A
22345,4438,view_product,4,2025-03-09,11063,B
22346,1087,app_open,60,2025-09-12,19073,B
22347,3289,add_to_cart,87,2025-12-18,2541,B
22348,4826,add_to_cart,16,2025-04-23,15803,A
22349,4534,view_product,167,2025-09-17,11489,A
22350,2630,app_open,20,2025-01-23,8803,A
22351,2977,add_to_cart,68,2025-11-30,7618,A
22352,1233,app_open,163,2025-02-18,19515,A
22353,3776,app_open,135,2025-06-27,14331,A
22354,1105,app_open,63,2025-03-11,18852,A
22355,2734,add_to_cart,186,2025-06-06,10112,A
22356,4722,view_product,103,2025-03-03,18791,A
22357,3586,view_product,9,2025-10-14,13230,B
22358,3614,view_product,133,2025-02-25,19192,A
22359,2412,add_to_cart,4,2025-06-24,19623,A
22360,2171,view_product,3,2025-12-18,8521,A
22361,3191,app_open,118,2025-01-08,12796,A
22362,3299,add_to_cart,97,2025-05-23,3120,A
22363,2440,app_open,196,2025-05-22,4309,A
22364,2069,app_open,149,2025-09-09,17821,A
22365,4808,app_open,119,2025-11-25,10138,A
22366,30,app_open,185,2025-07-11,8278,B
22367,479,app_open,182,2025-02-21,1082,B
22368,1947,app_open,125,2025-11-08,12535,A
22369,1811,app_open,62,2025-08-16,15643,A
22370,4078,view_product,88,2025-03-13,6811,B
22371,4481,app_open,160,2025-07-17,13873,A
22372,467,view_product,37,2025-01-12,15166,A
22373,1826,view_product,38,2025-11-08,2718,B
22374,1189,app_open,8,2025-08-13,562,A
22375,728,view_product,133,2025-01-19,5375,B
22376,2987,app_open,111,2025-03-22,4553,A
22377,222,app_open,30,2025-11-28,17814,A
22378,379,app_open,71,2025-09-23,14074,B
22379,1128,view_product,196,2025-10-26,14892,A
22380,723,app_open,53,2025-09-18,3125,B
22381,533,app_open,153,2025-11-16,10060,B
22382,839,app_open,164,2025-09-02,7682,A
22383,280,view_product,78,2025-10-13,7512,A
22384,2364,app_open,92,2025-06-13,11354,A
22385,4713,app_open,148,2025-07-11,9001,A
22386,2379,app_open,132,2025-11-04,12616,A
22387,969,app_open,22,2025-01-07,1004,B
22388,4311,view_product,20,2025-05-28,11893,B
22389,3954,add_to_cart,17,2025-05-11,533,A
22390,4884,view_product,128,2025-04-19,2355,A
22391,1619,app_open,42,2025-10-04,8253,B
22392,4883,app_open,132,2025-07-10,14776,A
22393,4988,app_open,63,2025-09-19,4876,A
22394,2202,purchase,14,2025-03-01,16136,B
22395,1935,view_product,167,2025-05-30,735,A
22396,3596,app_open,18,2025-12-05,19150,A
22397,2896,view_product,81,2025-08-26,6002,B
22398,448,add_to_cart,138,2025-12-07,8463,B
22399,4386,add_to_cart,74,2025-09-30,13232,B
22400,4478,app_open,182,2025-09-09,5637,A
22401,182,purchase,171,2025-03-03,3555,B
22402,1580,view_product,151,2025-12-14,6743,A
22403,361,app_open,116,2025-11-22,7191,A
22404,293,add_to_cart,8,2025-12-02,2287,B
22405,1098,app_open,188,2025-01-09,13501,B
22406,1102,app_open,74,2025-06-04,12632,A
22407,1608,purchase,63,2025-02-16,9419,B
22408,1847,add_to_cart,81,2025-03-09,19496,A
22409,4945,app_open,30,2025-07-07,18856,B
22410,4555,add_to_cart,186,2025-11-10,6202,A
22411,2370,purchase,199,2025-08-18,9761,B
22412,2557,app_open,155,2025-11-08,14109,A
22413,1561,app_open,182,2025-04-11,8869,B
22414,3767,app_open,171,2025-11-01,15158,B
22415,1169,app_open,15,2025-11-10,5233,A
22416,3093,purchase,155,2025-10-12,18438,A
22417,3411,view_product,179,2025-05-11,6453,B
22418,1671,view_product,45,2025-12-20,12822,B
22419,4002,app_open,26,2025-10-26,1386,A
22420,3636,purchase,167,2025-10-30,8865,A
22421,1394,purchase,176,2025-10-19,15382,B
22422,709,add_to_cart,1,2025-08-03,14703,A
22423,728,view_product,158,2025-07-19,1929,A
22424,4080,app_open,155,2025-09-02,762,A
22425,1522,view_product,106,2025-08-30,18348,B
22426,848,view_product,132,2025-01-05,14107,A
22427,961,app_open,136,2025-11-03,7150,B
22428,2239,view_product,178,2025-04-09,8873,B
22429,2838,app_open,24,2025-09-05,11797,A
22430,1519,app_open,193,2025-08-09,14645,A
22431,84,view_product,157,2025-05-02,3606,B
22432,872,app_open,24,2025-08-01,2961,A
22433,4211,view_product,180,2025-07-13,5490,A
22434,1410,app_open,97,2025-04-05,1269,B
22435,2075,purchase,180,2025-05-09,15590,A
22436,4281,app_open,76,2025-01-05,16101,B
22437,3611,app_open,159,2025-11-14,6667,B
22438,1797,app_open,100,2025-12-19,5805,B
22439,3744,view_product,72,2025-11-11,6109,A
22440,612,app_open,111,2025-10-24,15197,B
22441,4293,app_open,36,2025-07-20,14398,A
22442,2196,app_open,177,2025-01-02,18953,B
22443,3056,view_product,101,2025-12-15,10285,A
22444,1773,view_product,198,2025-06-19,7585,A
22445,1412,app_open,135,2025-01-10,2943,A
22446,2687,view_product,46,2025-03-08,3638,B
22447,1581,add_to_cart,148,2025-10-09,7112,A
22448,3936,app_open,49,2025-02-10,8467,A
22449,1187,view_product,146,2025-04-04,15343,A
22450,2465,app_open,33,2025-09-28,16264,A
22451,4301,add_to_cart,163,2025-04-02,5262,B
22452,3960,app_open,158,2025-07-18,19403,B
22453,428,app_open,63,2025-02-11,15054,A
22454,80,app_open,60,2025-03-06,5682,B
22455,2774,view_product,133,2025-10-24,5576,A
22456,3380,app_open,200,2025-03-14,7454,A
22457,1684,app_open,4,2025-05-11,10415,A
22458,4088,purchase,188,2025-07-20,666,B
22459,797,view_product,14,2025-10-23,15401,A
22460,3840,app_open,65,2025-10-20,1354,A
22461,1679,purchase,93,2025-07-10,5443,B
22462,962,purchase,7,2025-02-26,3669,B
22463,1534,app_open,133,2025-01-30,5833,B
22464,599,view_product,124,2025-05-20,3244,A
22465,856,view_product,166,2025-09-15,431,B
22466,3486,app_open,48,2025-03-13,18423,A
22467,1423,app_open,3,2025-02-10,4094,A
22468,1105,view_product,15,2025-01-31,3958,B
22469,754,add_to_cart,85,2025-07-15,7672,A
22470,4488,add_to_cart,200,2025-08-13,11864,A
22471,4934,add_to_cart,103,2025-06-12,8942,A
22472,1177,add_to_cart,79,2025-10-11,19353,B
22473,635,add_to_cart,184,2025-05-27,2584,B
22474,379,app_open,65,2025-05-14,14516,A
22475,3801,view_product,155,2025-12-18,19632,A
22476,597,view_product,188,2025-02-18,18445,A
22477,1044,app_open,159,2025-09-15,9518,A
22478,3473,add_to_cart,69,2025-04-24,6034,A
22479,2337,app_open,173,2025-10-04,19297,B
22480,495,app_open,193,2025-02-21,14446,A
22481,2797,app_open,118,2025-02-06,7946,B
22482,2849,purchase,186,2025-09-11,15969,B
22483,3366,view_product,148,2025-07-02,3421,B
22484,1572,add_to_cart,9,2025-01-09,989,B
22485,943,purchase,146,2025-07-18,6020,A
22486,3121,view_product,155,2025-03-27,18684,B
22487,3641,view_product,125,2025-02-18,10448,A
22488,2246,view_product,93,2025-12-04,2982,A
22489,2858,app_open,174,2025-09-26,901,A
22490,382,view_product,197,2025-12-03,6110,A
22491,490,app_open,35,2025-11-03,14524,A
22492,3323,purchase,53,2025-11-24,11757,B
22493,1733,app_open,95,2025-09-23,18225,B
22494,3432,app_open,90,2025-04-10,1684,A
22495,1070,add_to_cart,100,2025-08-17,13853,B
22496,1072,view_product,127,2025-11-12,18745,A
22497,1522,purchase,135,2025-06-01,7911,A
22498,4979,app_open,16,2025-05-22,19582,B
22499,2916,app_open,44,2025-05-23,9595,B
22500,25,app_open,41,2025-07-23,4558,B
22501,3609,app_open,196,2025-06-27,15445,A
22502,3889,app_open,57,2025-01-12,17055,A
22503,4397,view_product,169,2025-07-26,6809,B
22504,3497,view_product,54,2025-12-13,13385,A
22505,2911,purchase,23,2025-07-25,6992,A
22506,1258,view_product,119,2025-11-23,12759,A
22507,1446,view_product,146,2025-03-30,3183,A
22508,1408,view_product,136,2025-08-03,7604,A
22509,803,add_to_cart,78,2025-11-30,5300,A
22510,4892,purchase,114,2025-11-13,8280,A
22511,136,view_product,49,2025-10-30,7880,A
22512,4857,add_to_cart,137,2025-08-30,6185,A
22513,4429,purchase,148,2025-11-06,2674,B
22514,374,view_product,77,2025-12-10,15542,A
22515,3751,add_to_cart,154,2025-08-31,9369,A
22516,2567,view_product,135,2025-09-17,3290,A
22517,4148,app_open,189,2025-11-10,12522,B
22518,1889,app_open,22,2025-08-12,4047,A
22519,167,app_open,35,2025-10-12,3568,B
22520,1830,view_product,174,2025-10-05,17223,A
22521,3989,app_open,43,2025-01-07,955,B
22522,4273,app_open,49,2025-10-23,15737,A
22523,1735,app_open,200,2025-10-03,5531,B
22524,1333,add_to_cart,154,2025-07-15,1303,B
22525,3252,add_to_cart,6,2025-09-11,3270,B
22526,2855,app_open,177,2025-11-12,7844,B
22527,3535,app_open,196,2025-10-22,10184,B
22528,4083,view_product,7,2025-07-10,4058,B
22529,849,app_open,51,2025-08-22,5827,B
22530,2716,app_open,177,2025-04-30,7378,A
22531,3920,view_product,195,2025-08-22,10158,A
22532,3921,app_open,59,2025-06-13,17966,A
22533,1093,view_product,197,2025-05-17,5120,A
22534,787,app_open,172,2025-07-30,2257,A
22535,767,app_open,36,2025-08-17,5570,B
22536,536,app_open,106,2025-09-01,6137,A
22537,22,app_open,155,2025-01-13,608,A
22538,4468,view_product,51,2025-06-25,16559,A
22539,4299,app_open,142,2025-08-30,9805,A
22540,4456,view_product,190,2025-03-24,17928,A
22541,2500,app_open,104,2025-02-22,6276,A
22542,3687,app_open,145,2025-11-20,12042,A
22543,715,view_product,83,2025-12-25,14402,A
22544,4607,app_open,107,2025-08-07,15329,B
22545,1407,view_product,145,2025-09-27,14462,A
22546,960,app_open,80,2025-03-09,11880,A
22547,4164,app_open,10,2025-07-15,1940,A
22548,4142,view_product,99,2025-02-26,16716,B
22549,3966,add_to_cart,25,2025-08-24,15476,A
22550,2072,app_open,151,2025-11-09,13075,B
22551,3976,purchase,5,2025-10-19,4397,B
22552,148,purchase,176,2025-05-04,15619,A
22553,2532,add_to_cart,112,2025-05-04,15120,A
22554,1491,app_open,191,2025-09-21,5746,A
22555,3597,app_open,169,2025-11-18,8116,A
22556,4265,app_open,188,2025-05-08,18857,A
22557,3836,app_open,62,2025-10-02,19899,B
22558,983,app_open,156,2025-09-30,260,B
22559,3871,purchase,27,2025-10-04,1021,A
22560,534,view_product,123,2025-02-28,17660,B
22561,1594,view_product,119,2025-07-20,16978,B
22562,2392,app_open,61,2025-01-25,17363,B
22563,2344,app_open,134,2025-04-17,18603,A
22564,4440,app_open,53,2025-06-14,13011,B
22565,595,view_product,192,2025-03-01,9472,B
22566,3173,view_product,21,2025-06-10,6766,B
22567,425,view_product,46,2025-12-29,15912,A
22568,4668,view_product,155,2025-02-17,937,A
22569,2947,view_product,188,2025-11-24,1084,A
22570,4536,app_open,79,2025-11-30,386,B
22571,4224,app_open,8,2025-01-09,8289,A
22572,3,app_open,68,2025-03-25,15358,B
22573,1687,app_open,5,2025-03-28,13430,B
22574,419,app_open,73,2025-09-10,6654,A
22575,473,view_product,3,2025-03-05,1055,B
22576,2488,purchase,69,2025-05-26,13332,B
22577,4629,add_to_cart,51,2025-02-19,3311,B
22578,3584,app_open,148,2025-09-30,17366,A
22579,2042,app_open,40,2025-06-06,19679,A
22580,2032,app_open,200,2025-08-30,5382,B
22581,1571,add_to_cart,174,2025-07-02,16470,A
22582,4290,app_open,113,2025-08-03,13467,A
22583,2744,app_open,26,2025-10-16,6235,B
22584,4077,purchase,190,2025-06-15,1696,B
22585,4704,add_to_cart,28,2025-06-18,19479,A
22586,1135,add_to_cart,158,2025-09-19,3290,A
22587,2640,purchase,66,2025-11-06,15155,A
22588,4334,app_open,37,2025-05-20,1718,B
22589,343,view_product,133,2025-01-05,17684,B
22590,2139,app_open,98,2025-02-06,9546,B
22591,4803,app_open,113,2025-11-04,4182,B
22592,4997,app_open,95,2025-01-31,15769,A
22593,2413,app_open,194,2025-11-21,14809,B
22594,1161,view_product,42,2025-02-23,2741,B
22595,2410,add_to_cart,71,2025-08-25,14625,A
22596,1081,view_product,39,2025-06-28,4867,A
22597,1800,purchase,18,2025-09-22,6786,B
22598,1210,add_to_cart,75,2025-01-26,10244,B
22599,2045,add_to_cart,13,2025-11-04,11660,B
22600,4740,add_to_cart,111,2025-05-01,7504,A
22601,632,add_to_cart,4,2025-06-15,10473,B
22602,3140,app_open,32,2025-08-22,4298,B
22603,155,app_open,6,2025-11-28,764,B
22604,3539,add_to_cart,147,2025-12-02,18294,A
22605,2189,purchase,3,2025-07-11,7274,A
22606,4775,purchase,197,2025-09-24,4902,A
22607,561,view_product,66,2025-04-09,17495,A
22608,3665,app_open,159,2025-02-22,6839,B
22609,1383,view_product,188,2025-09-18,18735,B
22610,1717,view_product,196,2025-08-09,14571,A
22611,2544,purchase,135,2025-07-22,9192,A
22612,552,view_product,122,2025-12-26,6314,A
22613,761,app_open,29,2025-07-27,1409,A
22614,1584,add_to_cart,125,2025-11-17,14069,A
22615,3121,purchase,109,2025-05-23,5990,A
22616,4835,add_to_cart,96,2025-06-28,15439,A
22617,3636,app_open,174,2025-12-25,15583,B
22618,2008,purchase,154,2025-02-26,18513,A
22619,4011,add_to_cart,56,2025-03-17,14002,A
22620,3457,view_product,185,2025-03-31,3668,B
22621,1969,add_to_cart,185,2025-03-17,9229,B
22622,1181,add_to_cart,60,2025-05-12,4569,A
22623,271,app_open,77,2025-01-02,10352,A
22624,1527,app_open,47,2025-05-16,5342,B
22625,2923,app_open,62,2025-06-02,3075,B
22626,4585,add_to_cart,25,2025-12-21,3345,A
