user_id,registration_date,country,device_type,days_since_registration,user_segment,is_active,orders_count,segment
2203,2025-09-16,Belarus,Ios,166,Ios_Belarus,1,1.0,Ios_Belarus
2204,2025-11-29,Russia,Android,92,Android_Russia,1,1.0,Android_Russia
2205,2025-08-06,Belarus,Ios,207,Ios_Belarus,1,0.0,Ios_Belarus
2206,2025-07-29,Belarus,Ios,215,Ios_Belarus,1,1.0,Ios_Belarus
2207,2025-07-17,Kazakhstan,Android,227,Android_Kazakhstan,1,4.0,Android_Kazakhstan
2208,2025-09-04,Kazakhstan,Ios,178,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
2209,2025-08-02,Belarus,Android,211,Android_Belarus,1,0.0,Android_Belarus
2210,2025-05-08,Russia,Ios,297,Ios_Russia,1,0.0,Ios_Russia
2211,2025-01-18,Russia,Android,407,Android_Russia,1,1.0,Android_Russia
2212,2025-02-12,Belarus,Android,382,Android_Belarus,1,1.0,Android_Belarus
2213,2025-01-30,Belarus,Ios,395,Ios_Belarus,1,0.0,Ios_Belarus
2214,2025-03-19,Russia,Android,347,Android_Russia,1,1.0,Android_Russia
2215,2025-05-07,Belarus,Android,298,Android_Belarus,1,3.0,Android_Belarus
2216,2025-05-28,Belarus,Android,277,Android_Belarus,1,0.0,Android_Belarus
2217,2025-06-11,Kazakhstan,Android,263,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2218,2025-07-05,Kazakhstan,Android,239,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2219,2025-06-29,Kazakhstan,Android,245,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2220,2025-03-12,Belarus,Android,354,Android_Belarus,1,3.0,Android_Belarus
2221,2025-05-28,Russia,Ios,277,Ios_Russia,1,2.0,Ios_Russia
2222,2025-03-03,Kazakhstan,Ios,363,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
2223,2025-02-25,Kazakhstan,Ios,369,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2224,2025-07-10,Belarus,Android,234,Android_Belarus,1,3.0,Android_Belarus
2225,2025-07-27,Belarus,Android,217,Android_Belarus,1,0.0,Android_Belarus
2226,2025-12-26,Kazakhstan,Android,65,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2227,2025-07-19,Kazakhstan,Android,225,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2228,2025-04-25,Belarus,Ios,310,Ios_Belarus,1,0.0,Ios_Belarus
2229,2025-09-10,Russia,Ios,172,Ios_Russia,1,1.0,Ios_Russia
2230,2025-09-27,Russia,Android,155,Android_Russia,1,2.0,Android_Russia
2231,2025-09-17,Russia,Ios,165,Ios_Russia,1,0.0,Ios_Russia
2232,2025-11-06,Belarus,Ios,115,Ios_Belarus,1,0.0,Ios_Belarus
2233,2025-01-17,Russia,Android,408,Android_Russia,1,1.0,Android_Russia
2234,2025-06-18,Belarus,Android,256,Android_Belarus,1,0.0,Android_Belarus
2235,2025-02-17,Belarus,Ios,377,Ios_Belarus,1,0.0,Ios_Belarus
2236,2025-03-28,Belarus,Ios,338,Ios_Belarus,1,2.0,Ios_Belarus
2237,2025-04-17,Kazakhstan,Ios,318,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
2238,2025-05-31,Belarus,Android,274,Android_Belarus,1,4.0,Android_Belarus
2239,2025-08-12,Belarus,Ios,201,Ios_Belarus,1,0.0,Ios_Belarus
2240,2025-02-18,Belarus,Android,376,Android_Belarus,1,1.0,Android_Belarus
2241,2025-12-29,Russia,Android,62,Android_Russia,1,1.0,Android_Russia
2242,2025-02-02,Kazakhstan,Android,392,Android_Kazakhstan,1,4.0,Android_Kazakhstan
2243,2025-03-25,Russia,Ios,341,Ios_Russia,1,1.0,Ios_Russia
2244,2025-06-27,Belarus,Android,247,Android_Belarus,1,3.0,Android_Belarus
2245,2025-12-12,Russia,Android,79,Android_Russia,1,2.0,Android_Russia
2246,2025-01-16,Kazakhstan,Ios,409,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2247,2025-06-09,Kazakhstan,Ios,265,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2248,2025-02-28,Belarus,Ios,366,Ios_Belarus,1,1.0,Ios_Belarus
2249,2025-07-01,Kazakhstan,Android,243,Android_Kazakhstan,1,2.0,Android_Kazakhstan
2250,2025-02-11,Belarus,Ios,383,Ios_Belarus,1,1.0,Ios_Belarus
2251,2025-05-12,Russia,Ios,293,Ios_Russia,1,2.0,Ios_Russia
2252,2025-10-27,Russia,Ios,125,Ios_Russia,1,1.0,Ios_Russia
2253,2025-05-01,Kazakhstan,Ios,304,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
2254,2025-07-14,Russia,Ios,230,Ios_Russia,1,2.0,Ios_Russia
2255,2025-11-24,Russia,Android,97,Android_Russia,1,1.0,Android_Russia
2256,2025-01-17,Kazakhstan,Android,408,Android_Kazakhstan,1,2.0,Android_Kazakhstan
2257,2025-12-02,Belarus,Ios,89,Ios_Belarus,1,0.0,Ios_Belarus
2258,2025-04-11,Belarus,Ios,324,Ios_Belarus,1,0.0,Ios_Belarus
2259,2025-12-16,Kazakhstan,Android,75,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2260,2025-11-22,Russia,Ios,99,Ios_Russia,1,1.0,Ios_Russia
2261,2025-03-23,Russia,Android,343,Android_Russia,1,1.0,Android_Russia
2262,2025-01-12,Kazakhstan,Android,413,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2263,2025-02-19,Belarus,Android,375,Android_Belarus,1,1.0,Android_Belarus
2264,2025-12-12,Russia,Ios,79,Ios_Russia,1,1.0,Ios_Russia
2265,2025-01-06,Russia,Android,419,Android_Russia,1,2.0,Android_Russia
2266,2025-12-12,Kazakhstan,Ios,79,Ios_Kazakhstan,1,2.0,Ios_Kazakhstan
2267,2025-03-21,Belarus,Ios,345,Ios_Belarus,1,0.0,Ios_Belarus
2268,2025-09-24,Russia,Android,158,Android_Russia,1,0.0,Android_Russia
2269,2025-09-21,Russia,Ios,161,Ios_Russia,1,1.0,Ios_Russia
2270,2025-10-26,Russia,Ios,126,Ios_Russia,1,1.0,Ios_Russia
2271,2025-10-30,Russia,Android,122,Android_Russia,1,1.0,Android_Russia
2272,2025-12-29,Russia,Ios,62,Ios_Russia,1,1.0,Ios_Russia
2273,2025-12-16,Russia,Ios,75,Ios_Russia,1,2.0,Ios_Russia
2274,2025-04-09,Kazakhstan,Android,326,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2275,2025-04-30,Kazakhstan,Ios,305,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2276,2025-10-01,Kazakhstan,Android,151,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2277,2025-09-14,Kazakhstan,Android,168,Android_Kazakhstan,1,3.0,Android_Kazakhstan
2278,2025-10-06,Kazakhstan,Android,146,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2279,2025-05-25,Kazakhstan,Android,280,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2280,2025-11-08,Kazakhstan,Android,113,Android_Kazakhstan,1,3.0,Android_Kazakhstan
2281,2025-03-26,Kazakhstan,Ios,340,Ios_Kazakhstan,1,2.0,Ios_Kazakhstan
2282,2025-08-30,Kazakhstan,Android,183,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2283,2025-05-30,Belarus,Ios,275,Ios_Belarus,1,1.0,Ios_Belarus
2284,2025-08-10,Russia,Ios,203,Ios_Russia,1,1.0,Ios_Russia
2285,2025-12-19,Kazakhstan,Android,72,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2286,2025-04-15,Belarus,Ios,320,Ios_Belarus,1,1.0,Ios_Belarus
2287,2025-07-18,Russia,Android,226,Android_Russia,1,0.0,Android_Russia
2288,2025-10-23,Russia,Android,129,Android_Russia,1,2.0,Android_Russia
2289,2025-09-12,Russia,Android,170,Android_Russia,1,2.0,Android_Russia
2290,2025-05-02,Kazakhstan,Android,303,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2291,2025-05-24,Russia,Ios,281,Ios_Russia,1,0.0,Ios_Russia
2292,2025-11-02,Russia,Ios,119,Ios_Russia,1,2.0,Ios_Russia
2293,2025-07-11,Belarus,Android,233,Android_Belarus,1,0.0,Android_Belarus
2294,2025-09-01,Belarus,Android,181,Android_Belarus,1,3.0,Android_Belarus
2295,2025-05-04,Belarus,Ios,301,Ios_Belarus,1,1.0,Ios_Belarus
2296,2025-02-28,Russia,Ios,366,Ios_Russia,1,0.0,Ios_Russia
2297,2025-05-14,Russia,Android,291,Android_Russia,1,0.0,Android_Russia
2298,2025-05-03,Kazakhstan,Ios,302,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2299,2025-06-28,Belarus,Ios,246,Ios_Belarus,1,1.0,Ios_Belarus
2300,2025-01-18,Kazakhstan,Android,407,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2301,2025-06-18,Russia,Ios,256,Ios_Russia,1,1.0,Ios_Russia
2302,2025-02-12,Russia,Ios,382,Ios_Russia,1,0.0,Ios_Russia
2303,2025-06-13,Russia,Ios,261,Ios_Russia,1,1.0,Ios_Russia
2304,2025-09-27,Russia,Ios,155,Ios_Russia,1,2.0,Ios_Russia
2305,2025-06-26,Kazakhstan,Ios,248,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2306,2025-03-31,Russia,Android,335,Android_Russia,1,1.0,Android_Russia
2307,2025-01-27,Kazakhstan,Ios,398,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2308,2025-11-22,Russia,Ios,99,Ios_Russia,1,1.0,Ios_Russia
2309,2025-05-01,Kazakhstan,Android,304,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2310,2025-04-17,Belarus,Android,318,Android_Belarus,1,2.0,Android_Belarus
2311,2025-02-22,Russia,Android,372,Android_Russia,1,0.0,Android_Russia
2312,2025-08-28,Russia,Ios,185,Ios_Russia,1,1.0,Ios_Russia
2313,2025-02-14,Russia,Android,380,Android_Russia,1,2.0,Android_Russia
2314,2025-08-24,Belarus,Android,189,Android_Belarus,1,1.0,Android_Belarus
2315,2025-05-18,Russia,Android,287,Android_Russia,1,0.0,Android_Russia
2316,2025-05-11,Kazakhstan,Ios,294,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2317,2025-09-19,Russia,Android,163,Android_Russia,1,3.0,Android_Russia
2318,2025-12-30,Belarus,Android,61,Android_Belarus,1,1.0,Android_Belarus
2319,2025-07-15,Kazakhstan,Ios,229,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2320,2025-03-28,Russia,Android,338,Android_Russia,1,1.0,Android_Russia
2321,2025-06-26,Russia,Android,248,Android_Russia,1,0.0,Android_Russia
2322,2025-02-21,Russia,Ios,373,Ios_Russia,1,0.0,Ios_Russia
2323,2025-10-22,Kazakhstan,Android,130,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2324,2025-03-09,Kazakhstan,Ios,357,Ios_Kazakhstan,1,2.0,Ios_Kazakhstan
2325,2025-01-17,Kazakhstan,Android,408,Android_Kazakhstan,1,2.0,Android_Kazakhstan
2326,2025-08-26,Russia,Android,187,Android_Russia,1,1.0,Android_Russia
2327,2025-06-14,Russia,Android,260,Android_Russia,1,2.0,Android_Russia
2328,2025-06-15,Russia,Ios,259,Ios_Russia,1,0.0,Ios_Russia
2329,2025-11-03,Russia,Android,118,Android_Russia,1,0.0,Android_Russia
2330,2025-08-23,Belarus,Android,190,Android_Belarus,1,1.0,Android_Belarus
2331,2025-05-15,Kazakhstan,Android,290,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2332,2025-08-12,Kazakhstan,Android,201,Android_Kazakhstan,1,2.0,Android_Kazakhstan
2333,2025-11-25,Russia,Ios,96,Ios_Russia,1,0.0,Ios_Russia
2334,2025-12-17,Belarus,Android,74,Android_Belarus,1,0.0,Android_Belarus
2335,2025-07-20,Russia,Android,224,Android_Russia,1,0.0,Android_Russia
2336,2025-05-27,Kazakhstan,Android,278,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2337,2025-05-27,Kazakhstan,Ios,278,Ios_Kazakhstan,1,2.0,Ios_Kazakhstan
2338,2025-12-30,Russia,Ios,61,Ios_Russia,1,0.0,Ios_Russia
2339,2025-07-21,Kazakhstan,Ios,223,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2340,2025-06-19,Kazakhstan,Ios,255,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
2341,2025-09-15,Belarus,Android,167,Android_Belarus,1,1.0,Android_Belarus
2342,2025-09-02,Kazakhstan,Android,180,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2343,2025-08-04,Belarus,Android,209,Android_Belarus,1,2.0,Android_Belarus
2344,2025-03-22,Belarus,Android,344,Android_Belarus,1,1.0,Android_Belarus
2345,2025-11-12,Russia,Android,109,Android_Russia,1,3.0,Android_Russia
2346,2025-04-12,Kazakhstan,Ios,323,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
2347,2025-07-03,Russia,Ios,241,Ios_Russia,1,5.0,Ios_Russia
2348,2025-09-08,Kazakhstan,Ios,174,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2349,2025-01-09,Russia,Android,416,Android_Russia,1,0.0,Android_Russia
2350,2025-05-17,Russia,Ios,288,Ios_Russia,1,3.0,Ios_Russia
2351,2025-08-22,Kazakhstan,Ios,191,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2352,2025-09-28,Russia,Ios,154,Ios_Russia,1,1.0,Ios_Russia
2353,2025-01-22,Kazakhstan,Android,403,Android_Kazakhstan,1,2.0,Android_Kazakhstan
2354,2025-02-06,Kazakhstan,Ios,388,Ios_Kazakhstan,1,2.0,Ios_Kazakhstan
2355,2025-08-08,Russia,Ios,205,Ios_Russia,1,2.0,Ios_Russia
2356,2025-08-07,Kazakhstan,Android,206,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2357,2025-03-12,Belarus,Ios,354,Ios_Belarus,1,0.0,Ios_Belarus
2358,2025-10-31,Kazakhstan,Android,121,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2359,2025-07-30,Kazakhstan,Ios,214,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
2360,2025-12-29,Belarus,Ios,62,Ios_Belarus,1,1.0,Ios_Belarus
2361,2025-07-27,Belarus,Android,217,Android_Belarus,1,2.0,Android_Belarus
2362,2025-01-31,Belarus,Ios,394,Ios_Belarus,1,2.0,Ios_Belarus
2363,2025-09-25,Russia,Ios,157,Ios_Russia,1,2.0,Ios_Russia
2364,2025-07-02,Kazakhstan,Android,242,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2365,2025-05-05,Russia,Ios,300,Ios_Russia,1,1.0,Ios_Russia
2366,2025-07-13,Kazakhstan,Android,231,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2367,2025-06-28,Belarus,Ios,246,Ios_Belarus,1,0.0,Ios_Belarus
2368,2025-08-22,Kazakhstan,Android,191,Android_Kazakhstan,1,3.0,Android_Kazakhstan
2369,2025-10-17,Kazakhstan,Ios,135,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
2370,2025-10-29,Kazakhstan,Ios,123,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2371,2025-11-20,Kazakhstan,Android,101,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2372,2025-02-17,Kazakhstan,Android,377,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2373,2025-04-22,Kazakhstan,Android,313,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2374,2025-12-19,Kazakhstan,Android,72,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2375,2025-10-10,Russia,Android,142,Android_Russia,1,1.0,Android_Russia
2376,2025-03-25,Kazakhstan,Ios,341,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2377,2025-01-28,Belarus,Ios,397,Ios_Belarus,1,0.0,Ios_Belarus
2378,2025-11-21,Kazakhstan,Ios,100,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
2379,2025-10-17,Russia,Android,135,Android_Russia,1,0.0,Android_Russia
2380,2025-01-03,Kazakhstan,Ios,422,Ios_Kazakhstan,1,4.0,Ios_Kazakhstan
2381,2025-10-31,Russia,Android,121,Android_Russia,1,0.0,Android_Russia
2382,2025-11-12,Belarus,Android,109,Android_Belarus,1,0.0,Android_Belarus
2383,2025-07-01,Kazakhstan,Android,243,Android_Kazakhstan,1,2.0,Android_Kazakhstan
2384,2025-03-11,Russia,Ios,355,Ios_Russia,1,1.0,Ios_Russia
2385,2025-04-20,Russia,Ios,315,Ios_Russia,1,0.0,Ios_Russia
2386,2025-03-09,Kazakhstan,Ios,357,Ios_Kazakhstan,1,3.0,Ios_Kazakhstan
2387,2025-06-05,Russia,Android,269,Android_Russia,1,1.0,Android_Russia
2388,2025-05-31,Kazakhstan,Ios,274,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
2389,2025-09-23,Belarus,Ios,159,Ios_Belarus,1,1.0,Ios_Belarus
2390,2025-05-19,Belarus,Android,286,Android_Belarus,1,1.0,Android_Belarus
2391,2025-07-28,Kazakhstan,Android,216,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2392,2025-12-06,Kazakhstan,Ios,85,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2393,2025-08-15,Kazakhstan,Android,198,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2394,2025-05-12,Belarus,Ios,293,Ios_Belarus,1,2.0,Ios_Belarus
2395,2025-07-07,Belarus,Android,237,Android_Belarus,1,0.0,Android_Belarus
2396,2025-08-06,Russia,Ios,207,Ios_Russia,1,2.0,Ios_Russia
2397,2025-11-05,Kazakhstan,Ios,116,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
2398,2025-12-17,Russia,Ios,74,Ios_Russia,1,0.0,Ios_Russia
2399,2025-09-18,Belarus,Ios,164,Ios_Belarus,1,2.0,Ios_Belarus
2400,2025-02-09,Russia,Ios,385,Ios_Russia,1,0.0,Ios_Russia
2401,2025-11-27,Russia,Android,94,Android_Russia,1,2.0,Android_Russia
2402,2025-06-15,Kazakhstan,Android,259,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2403,2025-06-02,Russia,Ios,272,Ios_Russia,1,0.0,Ios_Russia
2404,2025-07-26,Kazakhstan,Ios,218,Ios_Kazakhstan,1,3.0,Ios_Kazakhstan
2405,2025-07-15,Belarus,Android,229,Android_Belarus,0,0.0,Android_Belarus
2406,2025-02-06,Russia,Ios,388,Ios_Russia,1,0.0,Ios_Russia
2407,2025-06-03,Kazakhstan,Android,271,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2408,2025-06-06,Belarus,Ios,268,Ios_Belarus,1,2.0,Ios_Belarus
2409,2025-01-02,Russia,Android,423,Android_Russia,1,1.0,Android_Russia
2410,2025-06-02,Russia,Android,272,Android_Russia,1,1.0,Android_Russia
2411,2025-08-19,Belarus,Ios,194,Ios_Belarus,1,3.0,Ios_Belarus
2412,2025-07-21,Russia,Ios,223,Ios_Russia,1,1.0,Ios_Russia
2413,2025-09-09,Russia,Ios,173,Ios_Russia,1,2.0,Ios_Russia
2414,2025-04-09,Kazakhstan,Android,326,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2415,2025-02-02,Belarus,Android,392,Android_Belarus,1,0.0,Android_Belarus
2416,2025-10-21,Kazakhstan,Ios,131,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2417,2025-08-03,Russia,Android,210,Android_Russia,1,2.0,Android_Russia
2418,2025-01-29,Kazakhstan,Android,396,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2419,2025-07-17,Belarus,Ios,227,Ios_Belarus,1,0.0,Ios_Belarus
2420,2025-02-18,Russia,Android,376,Android_Russia,1,0.0,Android_Russia
2421,2025-10-31,Kazakhstan,Android,121,Android_Kazakhstan,1,2.0,Android_Kazakhstan
2422,2025-07-18,Russia,Android,226,Android_Russia,1,0.0,Android_Russia
2423,2025-12-25,Kazakhstan,Android,66,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2424,2025-01-29,Belarus,Ios,396,Ios_Belarus,1,0.0,Ios_Belarus
2425,2025-09-26,Russia,Android,156,Android_Russia,1,0.0,Android_Russia
2426,2025-07-15,Belarus,Ios,229,Ios_Belarus,1,0.0,Ios_Belarus
2427,2025-08-31,Russia,Android,182,Android_Russia,1,2.0,Android_Russia
2428,2025-10-18,Russia,Ios,134,Ios_Russia,1,2.0,Ios_Russia
2429,2025-07-23,Belarus,Ios,221,Ios_Belarus,1,1.0,Ios_Belarus
2430,2025-07-18,Russia,Android,226,Android_Russia,1,0.0,Android_Russia
2431,2025-04-11,Belarus,Android,324,Android_Belarus,1,2.0,Android_Belarus
2432,2025-03-21,Russia,Ios,345,Ios_Russia,1,2.0,Ios_Russia
2433,2025-08-18,Kazakhstan,Android,195,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2434,2025-06-21,Russia,Android,253,Android_Russia,1,1.0,Android_Russia
2435,2025-02-06,Russia,Ios,388,Ios_Russia,1,1.0,Ios_Russia
2436,2025-04-22,Kazakhstan,Ios,313,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2437,2025-04-13,Belarus,Android,322,Android_Belarus,1,2.0,Android_Belarus
2438,2025-07-16,Russia,Android,228,Android_Russia,1,1.0,Android_Russia
2439,2025-02-22,Kazakhstan,Android,372,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2440,2025-08-01,Russia,Android,212,Android_Russia,1,0.0,Android_Russia
2441,2025-10-27,Russia,Ios,125,Ios_Russia,1,1.0,Ios_Russia
2442,2025-03-19,Russia,Ios,347,Ios_Russia,1,0.0,Ios_Russia
2443,2025-11-27,Russia,Android,94,Android_Russia,1,0.0,Android_Russia
2444,2025-10-16,Kazakhstan,Android,136,Android_Kazakhstan,1,2.0,Android_Kazakhstan
2445,2025-09-11,Kazakhstan,Ios,171,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
2446,2025-07-09,Russia,Ios,235,Ios_Russia,1,0.0,Ios_Russia
2447,2025-12-26,Belarus,Ios,65,Ios_Belarus,1,0.0,Ios_Belarus
2448,2025-02-19,Belarus,Android,375,Android_Belarus,1,1.0,Android_Belarus
2449,2025-09-27,Belarus,Android,155,Android_Belarus,1,3.0,Android_Belarus
2450,2025-03-08,Belarus,Ios,358,Ios_Belarus,1,1.0,Ios_Belarus
2451,2025-11-28,Belarus,Ios,93,Ios_Belarus,1,0.0,Ios_Belarus
2452,2025-05-30,Kazakhstan,Ios,275,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2453,2025-08-04,Belarus,Android,209,Android_Belarus,1,2.0,Android_Belarus
2454,2025-10-27,Belarus,Ios,125,Ios_Belarus,1,1.0,Ios_Belarus
2455,2025-02-19,Kazakhstan,Ios,375,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
2456,2025-05-13,Russia,Android,292,Android_Russia,1,1.0,Android_Russia
2457,2025-05-26,Kazakhstan,Ios,279,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
2458,2025-12-26,Russia,Ios,65,Ios_Russia,1,1.0,Ios_Russia
2459,2025-08-22,Russia,Android,191,Android_Russia,1,2.0,Android_Russia
2460,2025-09-01,Russia,Android,181,Android_Russia,1,1.0,Android_Russia
2461,2025-08-28,Russia,Ios,185,Ios_Russia,1,1.0,Ios_Russia
2462,2025-03-02,Kazakhstan,Ios,364,Ios_Kazakhstan,1,2.0,Ios_Kazakhstan
2463,2025-03-15,Russia,Ios,351,Ios_Russia,1,1.0,Ios_Russia
2464,2025-05-15,Kazakhstan,Android,290,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2465,2025-01-18,Belarus,Ios,407,Ios_Belarus,1,2.0,Ios_Belarus
2466,2025-03-22,Russia,Ios,344,Ios_Russia,1,1.0,Ios_Russia
2467,2025-09-09,Belarus,Ios,173,Ios_Belarus,1,1.0,Ios_Belarus
2468,2025-04-05,Russia,Ios,330,Ios_Russia,1,2.0,Ios_Russia
2469,2025-03-20,Russia,Android,346,Android_Russia,1,2.0,Android_Russia
2470,2025-02-28,Kazakhstan,Android,366,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2471,2025-02-20,Belarus,Android,374,Android_Belarus,1,3.0,Android_Belarus
2472,2025-11-19,Kazakhstan,Ios,102,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
2473,2025-03-09,Belarus,Android,357,Android_Belarus,1,1.0,Android_Belarus
2474,2025-04-27,Kazakhstan,Android,308,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2475,2025-11-24,Belarus,Android,97,Android_Belarus,1,2.0,Android_Belarus
2476,2025-06-11,Kazakhstan,Android,263,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2477,2025-04-18,Russia,Android,317,Android_Russia,1,2.0,Android_Russia
2478,2025-04-07,Belarus,Ios,328,Ios_Belarus,1,1.0,Ios_Belarus
2479,2025-09-22,Russia,Ios,160,Ios_Russia,1,0.0,Ios_Russia
2480,2025-09-23,Belarus,Android,159,Android_Belarus,1,1.0,Android_Belarus
2481,2025-08-31,Kazakhstan,Ios,182,Ios_Kazakhstan,1,2.0,Ios_Kazakhstan
2482,2025-10-20,Belarus,Ios,132,Ios_Belarus,1,1.0,Ios_Belarus
2483,2025-04-01,Kazakhstan,Android,334,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2484,2025-06-01,Kazakhstan,Ios,273,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2485,2025-03-11,Belarus,Ios,355,Ios_Belarus,1,1.0,Ios_Belarus
2486,2025-10-31,Belarus,Ios,121,Ios_Belarus,1,0.0,Ios_Belarus
2487,2025-06-17,Belarus,Android,257,Android_Belarus,1,0.0,Android_Belarus
2488,2025-08-18,Russia,Android,195,Android_Russia,1,1.0,Android_Russia
2489,2025-05-24,Russia,Android,281,Android_Russia,1,1.0,Android_Russia
2490,2025-10-26,Russia,Android,126,Android_Russia,1,1.0,Android_Russia
2491,2025-10-12,Belarus,Ios,140,Ios_Belarus,1,1.0,Ios_Belarus
2492,2025-05-11,Russia,Ios,294,Ios_Russia,1,0.0,Ios_Russia
2493,2025-11-09,Kazakhstan,Ios,112,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2494,2025-11-21,Kazakhstan,Android,100,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2495,2025-10-18,Kazakhstan,Android,134,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2496,2025-08-31,Russia,Ios,182,Ios_Russia,1,5.0,Ios_Russia
2497,2025-12-15,Russia,Android,76,Android_Russia,1,0.0,Android_Russia
2498,2025-11-21,Kazakhstan,Ios,100,Ios_Kazakhstan,1,2.0,Ios_Kazakhstan
2499,2025-11-07,Kazakhstan,Ios,114,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
2500,2025-07-24,Russia,Ios,220,Ios_Russia,1,3.0,Ios_Russia
2501,2025-01-26,Kazakhstan,Android,399,Android_Kazakhstan,1,0.0,Android_Kazakhstan
2502,2025-03-31,Kazakhstan,Android,335,Android_Kazakhstan,1,2.0,Android_Kazakhstan
2503,2025-04-09,Belarus,Android,326,Android_Belarus,1,0.0,Android_Belarus
2504,2025-02-21,Kazakhstan,Android,373,Android_Kazakhstan,1,1.0,Android_Kazakhstan
2505,2025-06-21,Russia,Ios,253,Ios_Russia,1,2.0,Ios_Russia
2506,2025-04-15,Belarus,Ios,320,Ios_Belarus,1,1.0,Ios_Belarus
2507,2025-10-31,Kazakhstan,Ios,121,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
2508,2025-07-16,Russia,Android,228,Android_Russia,1,0.0,Android_Russia
